,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
376,2020-09-27,150.7,10,11.0,▲,47.0,7.9,-9.0,2638.0,primed_cryo_rounds
408,2020-09-27,62.9,10,3.4,▲,-12.0,5.7,-5.0,1158.0,primed_ravage
156,2020-09-27,30.6,11,1.4,▲,-7.0,4.8,-2.0,2579.0,synoid_heliocor
372,2020-09-27,50.2,25,2.0,▲,20.0,4.1,-14.0,4787.0,high_voltage
15,2020-09-27,35.9,135,1.2,▲,-36.0,3.5,55.0,16082.0,trinity_prime_set
243,2020-09-27,30.7,10,1.0,▲,-4.0,3.4,6.0,277.0,saxum_carapace
102,2020-09-27,63.0,14,1.5,▲,49.0,2.4,-9.0,5981.0,imperator_vandal_set
54,2020-09-27,34.3,26,0.8,▲,-9.0,2.4,-14.0,6261.0,akjagara_prime_set
446,2020-09-27,74.5,17,1.7,▲,14.0,2.3,-2.0,1650.0,primed_heated_charge
294,2020-09-27,69.7,44,1.5,▲,57.0,2.2,-7.0,5221.0,primed_flow
