,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
122,2020-06-25,36.1,10,-2.5,▼,4.0,-6.5,0.0,1612.0,secura_lecta
142,2020-06-25,33.0,11,-1.7,▼,25.0,-4.9,5.0,818.0,sprint_boost
91,2020-06-25,49.5,10,-2.4,▼,-5.0,-4.6,-1.0,1347.0,pathocyst_set
275,2020-06-25,38.6,16,-0.9,▼,3.0,-2.3,3.0,930.0,blaze
365,2020-06-25,74.8,23,-1.5,▼,18.0,-2.0,10.0,1129.0,primed_fever_strike
35,2020-06-25,39.9,30,-0.7,▼,-13.0,-1.7,4.0,4020.0,soma_prime_set
61,2020-06-25,77.3,23,-1.3,▼,-3.0,-1.7,8.0,1983.0,dual_kamas_prime_set
78,2020-06-25,32.3,10,-0.5,▼,-9.0,-1.5,-6.0,2595.0,tipedo_prime_set
253,2020-06-25,48.7,25,-0.7,▼,-4.0,-1.4,13.0,2181.0,high_voltage
92,2020-06-25,46.3,14,-0.5,▼,26.0,-1.1,-14.0,3562.0,imperator_vandal_set
