,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
15,2020-09-21,33.8,83,3.5,▲,-38.0,11.6,15.0,15411.0,trinity_prime_set
129,2020-09-21,117.5,12,7.5,▲,-3.0,6.8,9.0,391.0,vengeful_trickster_(kuva_lich_ephemera)
499,2020-09-21,43.9,23,1.9,▲,24.0,4.5,-25.0,3475.0,voltaic_strike
449,2020-09-21,146.5,16,5.5,▲,40.0,3.9,-3.0,2271.0,primed_target_cracker
482,2020-09-21,111.9,14,3.4,▲,52.0,3.1,-13.0,3056.0,primed_fever_strike
167,2020-09-21,37.1,23,1.0,▲,1.0,2.8,-12.0,7226.0,growing_power
349,2020-09-21,44.3,15,1.1,▲,6.0,2.5,4.0,5128.0,exodia_contagion
445,2020-09-21,64.3,12,1.3,▲,10.0,2.1,2.0,1580.0,primed_heated_charge
485,2020-09-21,66.8,18,1.4,▲,36.0,2.1,-17.0,4493.0,primed_reach
13,2020-09-21,106.6,42,1.9,▲,20.0,1.8,11.0,7941.0,nyx_prime_set
