,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
252,252,2020-09-21,358.9,35,0.2,▲,66.0,0.1,12.0,7561.0,loki_prime_set
6,6,2020-09-21,22.7,52,0.4,▲,1.0,1.8,-10.0,316.0,dethcube_prime_set
6,6,2020-09-21,102.8,14,0.5,▲,2.0,0.5,10.0,66.0,wyrm_prime_set
6,6,2020-09-21,80.6,43,0.5,▲,6.0,0.6,6.0,328.0,helios_prime_set
6,6,2020-09-21,70.0,38,0.0,-,3.0,0.0,-4.0,201.0,carrier_prime_set
76,76,2020-09-21,40.5,123,-0.5,▼,-32.0,-1.2,33.0,11334.0,titania_prime_set
252,252,2020-09-21,35.9,103,0.5,▲,-23.0,1.4,6.0,21590.0,equinox_prime_set
252,252,2020-09-21,164.8,64,1.0,▲,20.0,0.6,-11.0,15554.0,rhino_prime_set
252,252,2020-09-21,35.3,134,0.0,-,-26.0,0.0,-44.0,30805.0,mesa_prime_set
252,252,2020-09-21,169.9,41,0.1,▲,38.0,0.1,-16.0,11232.0,ember_prime_set
252,252,2020-09-21,81.8,56,0.8,▲,45.0,1.0,-7.0,15420.0,limbo_prime_set
252,252,2020-09-21,39.8,97,-0.1,▼,-72.0,-0.3,17.0,34743.0,ivara_prime_set
252,252,2020-09-21,60.1,72,0.3,▲,12.0,0.5,-14.0,21996.0,chroma_prime_set
252,252,2020-09-21,106.6,42,1.9,▲,20.0,1.8,11.0,7941.0,nyx_prime_set
252,252,2020-09-21,174.4,43,1.6,▲,29.0,0.9,-11.0,8797.0,frost_prime_set
252,252,2020-09-21,33.8,83,3.5,▲,-38.0,11.6,15.0,15411.0,trinity_prime_set
252,252,2020-09-21,88.3,28,0.0,-,6.0,0.0,-30.0,12469.0,hydroid_prime_set
252,252,2020-09-21,53.3,97,-0.4,▼,8.0,-0.7,-13.0,17167.0,nova_prime_set
252,252,2020-09-21,159.0,84,0.8,▲,41.0,0.5,2.0,21721.0,saryn_prime_set
252,252,2020-09-21,78.3,87,1.0,▲,47.0,1.3,29.0,17103.0,mirage_prime_set
