,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
329,2020-09-21,57.3,189,0.4,▲,75.0,0.7,11.0,34936.0,arcane_energize
11,2020-09-21,39.8,97,-0.1,▼,-72.0,-0.3,17.0,34743.0,ivara_prime_set
8,2020-09-21,35.3,134,0.0,-,-26.0,0.0,-44.0,30805.0,mesa_prime_set
30,2020-09-21,34.0,80,-0.1,▼,-33.0,-0.3,-21.0,23150.0,atlas_prime_set
330,2020-09-21,48.8,82,-0.2,▼,33.0,-0.4,18.0,22921.0,arcane_grace
12,2020-09-21,60.1,72,0.3,▲,12.0,0.5,-14.0,21996.0,chroma_prime_set
18,2020-09-21,159.0,84,0.8,▲,41.0,0.5,2.0,21721.0,saryn_prime_set
6,2020-09-21,35.9,103,0.5,▲,-23.0,1.4,6.0,21590.0,equinox_prime_set
28,2020-09-21,132.0,102,1.7,▲,1.0,1.3,5.0,18874.0,nekros_prime_set
31,2020-09-21,67.8,136,-0.7,▼,-35.0,-1.0,-12.0,17766.0,inaros_prime_set
