,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,18,2020-02-28,49.6,21,-0.3,▼,22.0,-0.6,-1.0,1349.0,zephyr_prime_set
1,13,2020-02-28,130.8,82,0.3,▲,20.0,0.2,20.0,3159.0,saryn_prime_set
2,68,2020-02-28,85.8,13,0.6,▲,18.0,0.7,-7.0,849.0,kronen_prime_set
3,59,2020-02-28,42.4,24,1.0,▲,18.0,2.4,9.0,808.0,dakra_prime_set
4,14,2020-02-28,65.7,47,1.7,▲,18.0,2.7,7.0,2335.0,mirage_prime_set
5,9,2020-02-28,164.6,31,0.9,▲,16.0,0.5,4.0,1376.0,frost_prime_set
6,10,2020-02-28,118.8,36,2.2,▲,16.0,1.9,3.0,1967.0,trinity_prime_set
7,38,2020-02-28,36.1,20,1.5,▲,15.0,4.3,9.0,854.0,tiberon_prime_set
8,16,2020-02-28,112.0,24,0.0,-,15.0,0.0,-3.0,1312.0,mag_prime_set
9,24,2020-02-28,178.5,34,-1.6,▼,15.0,-0.9,4.0,2077.0,volt_prime_set
