,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
9,2020-11-21,49.8,66,0.0,-,-12.0,0.0,-31.0,39253.0,mesa_prime_set
23,2020-11-21,150.4,22,0.1,▲,70.0,0.1,-16.0,13829.0,ash_prime_set
291,2020-11-21,82.2,23,-1.5,▼,98.0,-1.8,-15.0,9400.0,primed_continuity
31,2020-11-21,34.0,33,-0.1,▼,-33.0,-0.3,-15.0,26650.0,atlas_prime_set
157,2020-11-21,109.1,63,-16.1,▼,27.0,-12.9,-9.0,998.0,prisma_obex
25,2020-11-21,32.1,75,-0.7,▼,-41.0,-2.1,-8.0,35464.0,wukong_prime_set
93,2020-11-21,70.2,26,-0.8,▼,10.0,-1.1,-6.0,15906.0,shedu_set
11,2020-11-21,91.0,45,-1.4,▼,53.0,-1.5,-5.0,18171.0,limbo_prime_set
282,2020-11-21,47.4,14,-0.5,▼,-12.0,-1.0,-5.0,4310.0,health_conversion
135,2020-11-21,35.1,12,0.5,▲,9.0,1.4,-4.0,3349.0,synoid_simulor
