,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,16,2020-01-25,107.8,35,0.5,▲,10.0,0.5,-2.0,375.0,mag_prime_set
1,11,2020-01-25,97.1,43,0.6,▲,9.0,0.6,16.0,465.0,hydroid_prime_set
2,22,2020-01-25,100.5,29,-0.3,▼,9.0,-0.3,-1.0,307.0,oberon_prime_set
3,13,2020-01-25,120.0,68,0.0,-,9.0,0.0,-2.0,749.0,saryn_prime_set
4,0,2020-01-25,264.2,20,0.4,▲,8.0,0.2,-4.0,299.0,loki_prime_set
5,39,2020-01-25,59.4,22,0.1,▲,8.0,0.2,-1.0,269.0,tigris_prime_set
6,41,2020-01-25,31.3,21,0.2,▲,8.0,0.6,3.0,244.0,zhuge_prime_set
7,68,2020-01-25,56.5,23,1.2,▲,8.0,2.2,8.0,176.0,kronen_prime_set
8,35,2020-01-25,86.0,29,0.9,▲,7.0,1.1,17.0,250.0,soma_prime_set
9,12,2020-01-25,120.0,31,0.3,▲,7.0,0.3,-19.0,474.0,nova_prime_set
