,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
19,2020-04-09,41.4,82,-1.0,▼,-24.0,-2.4,-76.0,8873.0,wukong_prime_set
26,2020-04-09,69.7,36,-1.0,▼,-23.0,-1.4,-27.0,3962.0,baza_prime_set
13,2020-04-09,138.4,93,0.5,▲,25.0,0.4,-27.0,7002.0,saryn_prime_set
5,2020-04-09,59.7,77,0.1,▲,18.0,0.2,-25.0,6046.0,limbo_prime_set
156,2020-04-09,34.5,54,-0.7,▼,1.0,-2.0,-19.0,1163.0,augur_secrets
46,2020-04-09,114.8,34,-1.5,▼,-23.0,-1.3,-19.0,2869.0,aksomati_prime_set
10,2020-04-09,114.6,48,-1.4,▼,15.0,-1.2,-19.0,4455.0,trinity_prime_set
11,2020-04-09,91.8,51,0.8,▲,4.0,0.9,-18.0,4322.0,hydroid_prime_set
187,2020-04-09,48.6,22,0.0,-,8.0,0.0,-17.0,440.0,primed_flow
186,2020-04-09,55.9,30,1.0,▲,14.0,1.8,-16.0,645.0,primed_continuity
