,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
87,87,2020-04-09,278.4,37,0.9,▲,14.0,0.3,-14.0,2406.0,loki_prime_set
87,87,2020-04-09,36.0,103,-0.5,▼,-15.0,-1.4,-5.0,6395.0,equinox_prime_set
87,87,2020-04-09,151.9,58,0.6,▲,10.0,0.4,-14.0,5334.0,rhino_prime_set
87,87,2020-04-09,39.9,173,0.0,-,-19.0,0.0,9.0,8089.0,mesa_prime_set
87,87,2020-04-09,148.2,47,0.3,▲,19.0,0.2,-5.0,3328.0,ember_prime_set
87,87,2020-04-09,59.7,77,0.1,▲,18.0,0.2,-25.0,6046.0,limbo_prime_set
87,87,2020-04-09,70.1,161,-0.4,▼,-35.0,-0.6,-13.0,12651.0,ivara_prime_set
87,87,2020-04-09,34.0,116,-0.2,▼,-18.0,-0.6,6.0,6184.0,chroma_prime_set
87,87,2020-04-09,88.0,39,0.7,▲,6.0,0.8,0.0,2415.0,nyx_prime_set
87,87,2020-04-09,168.9,37,0.1,▲,27.0,0.1,-1.0,2875.0,frost_prime_set
87,87,2020-04-09,114.6,48,-1.4,▼,15.0,-1.2,-19.0,4455.0,trinity_prime_set
87,87,2020-04-09,91.8,51,0.8,▲,4.0,0.9,-18.0,4322.0,hydroid_prime_set
87,87,2020-04-09,157.1,57,-0.7,▼,36.0,-0.4,2.0,4501.0,nova_prime_set
87,87,2020-04-09,138.4,93,0.5,▲,25.0,0.4,-27.0,7002.0,saryn_prime_set
87,87,2020-04-09,68.8,55,1.0,▲,27.0,1.5,-3.0,5170.0,mirage_prime_set
87,87,2020-04-09,88.2,61,-0.1,▼,14.0,-0.1,24.0,3565.0,valkyr_prime_set
87,87,2020-04-09,118.6,50,0.0,-,16.0,0.0,9.0,2946.0,mag_prime_set
87,87,2020-04-09,89.3,56,-0.5,▼,16.0,-0.6,12.0,3677.0,ash_prime_set
87,87,2020-04-09,49.9,42,0.5,▲,25.0,1.0,0.0,2935.0,zephyr_prime_set
87,87,2020-04-09,41.4,82,-1.0,▼,-24.0,-2.4,-76.0,8873.0,wukong_prime_set
87,87,2020-04-09,141.9,45,1.0,▲,15.0,0.7,3.0,3740.0,vauban_prime_set
87,87,2020-04-09,80.5,41,-0.1,▼,4.0,-0.1,1.0,2790.0,banshee_prime_set
87,87,2020-04-09,44.4,48,-0.1,▼,-19.0,-0.2,-11.0,3214.0,oberon_prime_set
87,87,2020-04-09,83.4,79,-0.1,▼,-37.0,-0.1,-15.0,5488.0,nekros_prime_set
87,87,2020-04-09,190.0,93,-0.3,▼,22.0,-0.2,26.0,4560.0,volt_prime_set
87,87,2020-04-09,38.7,104,-0.3,▼,-14.0,-0.8,25.0,8053.0,atlas_prime_set
87,87,2020-04-09,69.7,36,-1.0,▼,-23.0,-1.4,-27.0,3962.0,baza_prime_set
87,87,2020-04-09,67.2,10,0.1,▲,10.0,0.1,0.0,1072.0,boar_prime_set
87,87,2020-04-09,47.7,10,0.4,▲,-2.0,0.8,-10.0,1040.0,boltor_prime_set
87,87,2020-04-09,7.0,49,0.1,▲,-2.0,1.4,22.0,1760.0,braton_prime_set
87,87,2020-04-09,8.1,8,-0.1,▼,6.0,-1.2,-4.0,915.0,burston_prime_set
87,87,2020-04-09,47.0,20,-1.9,▼,8.0,-3.9,-7.0,1078.0,cernos_prime_set
87,87,2020-04-09,51.0,15,0.0,-,3.0,0.0,-1.0,932.0,latron_prime_set
87,87,2020-04-09,8.4,16,0.2,▲,-7.0,2.4,-3.0,1596.0,paris_prime_set
87,87,2020-04-09,24.0,80,0.1,▲,2.0,0.4,13.0,4212.0,rubico_prime_set
87,87,2020-04-09,87.6,39,0.0,-,13.0,0.0,14.0,1852.0,soma_prime_set
87,87,2020-04-09,15.7,22,-0.4,▼,-7.0,-2.5,-2.0,1706.0,stradavar_prime_set
87,87,2020-04-09,23.2,24,0.0,-,-9.0,0.0,9.0,1165.0,sybaris_prime_set
87,87,2020-04-09,35.1,20,0.9,▲,13.0,2.6,7.0,1646.0,tiberon_prime_set
87,87,2020-04-09,31.6,16,0.8,▲,-8.0,2.6,-7.0,2070.0,tigris_prime_set
87,87,2020-04-09,72.5,20,0.1,▲,-3.0,0.1,-1.0,1816.0,vectis_prime_set
87,87,2020-04-09,29.7,29,1.2,▲,5.0,4.2,8.0,2072.0,zhuge_prime_set
