,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
251,2020-04-09,38.9,195,0.0,-,0.0,0.0,82.0,308.0,exodia_contagion
24,2020-04-09,190.0,93,-0.3,▼,22.0,-0.2,26.0,4560.0,volt_prime_set
25,2020-04-09,38.7,104,-0.3,▼,-14.0,-0.8,25.0,8053.0,atlas_prime_set
15,2020-04-09,88.2,61,-0.1,▼,14.0,-0.1,24.0,3565.0,valkyr_prime_set
258,2020-04-09,32.8,43,-1.5,▼,-2.0,-4.4,18.0,68.0,vigilante_supplies
73,2020-04-09,99.5,45,0.5,▲,12.0,0.5,17.0,2403.0,reaper_prime_set
35,2020-04-09,87.6,39,0.0,-,13.0,0.0,14.0,1852.0,soma_prime_set
17,2020-04-09,89.3,56,-0.5,▼,16.0,-0.6,12.0,3677.0,ash_prime_set
70,2020-04-09,69.0,42,0.5,▲,13.0,0.7,11.0,2564.0,nikana_prime_set
276,2020-04-09,35.8,21,2.0,▲,0.0,5.9,10.0,32.0,primed_cryo_rounds
