,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
19,2020-04-28,32.6,89,0.0,-,-36.0,0.0,-77.0,11301.0,wukong_prime_set
6,2020-04-28,55.8,88,-0.1,▼,-50.0,-0.2,-58.0,15509.0,ivara_prime_set
7,2020-04-28,33.5,59,0.2,▲,-17.0,0.6,-38.0,8321.0,chroma_prime_set
4,2020-04-28,155.0,26,1.3,▲,27.0,0.8,-25.0,4386.0,ember_prime_set
251,2020-04-28,43.7,44,-0.2,▼,4.0,-0.5,-24.0,2049.0,exodia_contagion
22,2020-04-28,42.9,29,0.1,▲,-19.0,0.2,-22.0,4129.0,oberon_prime_set
354,2020-04-28,90.0,12,1.0,▲,1.0,1.1,-20.0,12.0,primed_target_cracker
5,2020-04-28,65.6,71,0.3,▲,22.0,0.5,-19.0,7585.0,limbo_prime_set
401,2020-04-28,61.9,18,-1.0,▼,-1.0,-1.6,-17.0,18.0,voltaic_strike
11,2020-04-28,95.4,44,0.4,▲,11.0,0.4,-15.0,5497.0,hydroid_prime_set
