,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-28,55.8,88,-0.1,▼,-50.0,-0.2,-58.0,15509.0,ivara_prime_set
46,2020-04-28,88.4,35,0.0,-,-38.0,0.0,1.0,3580.0,aksomati_prime_set
23,2020-04-28,80.3,88,0.3,▲,-37.0,0.4,21.0,7251.0,nekros_prime_set
19,2020-04-28,32.6,89,0.0,-,-36.0,0.0,-77.0,11301.0,wukong_prime_set
26,2020-04-28,57.5,35,0.3,▲,-34.0,0.5,-10.0,4882.0,baza_prime_set
25,2020-04-28,31.3,114,0.5,▲,-24.0,1.6,45.0,10167.0,atlas_prime_set
3,2020-04-28,39.5,122,0.2,▲,-21.0,0.5,-5.0,10555.0,mesa_prime_set
77,2020-04-28,50.9,13,-1.4,▼,-19.0,-2.7,-3.0,1808.0,tekko_prime_set
22,2020-04-28,42.9,29,0.1,▲,-19.0,0.2,-22.0,4129.0,oberon_prime_set
1,2020-04-28,34.6,113,-0.2,▼,-17.0,-0.6,44.0,8375.0,equinox_prime_set
