,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-28,55.8,88,-0.1,▼,-50.0,-0.2,-58.0,15509.0,ivara_prime_set
19,2020-04-28,32.6,89,0.0,-,-36.0,0.0,-77.0,11301.0,wukong_prime_set
3,2020-04-28,39.5,122,0.2,▲,-21.0,0.5,-5.0,10555.0,mesa_prime_set
25,2020-04-28,31.3,114,0.5,▲,-24.0,1.6,45.0,10167.0,atlas_prime_set
13,2020-04-28,146.2,69,-0.5,▼,34.0,-0.3,3.0,8907.0,saryn_prime_set
1,2020-04-28,34.6,113,-0.2,▼,-17.0,-0.6,44.0,8375.0,equinox_prime_set
7,2020-04-28,33.5,59,0.2,▲,-17.0,0.6,-38.0,8321.0,chroma_prime_set
5,2020-04-28,65.6,71,0.3,▲,22.0,0.5,-19.0,7585.0,limbo_prime_set
23,2020-04-28,80.3,88,0.3,▲,-37.0,0.4,21.0,7251.0,nekros_prime_set
2,2020-04-28,158.5,53,-0.2,▼,12.0,-0.1,3.0,6792.0,rhino_prime_set
