,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
321,2020-12-17,57.7,183,-4.5,▼,89.0,-7.2,94.0,46794.0,arcane_energize
9,2020-12-17,57.9,47,0.3,▲,-3.0,0.5,2.0,41276.0,mesa_prime_set
12,2020-12-17,33.3,74,0.6,▲,-82.0,1.8,29.0,41159.0,ivara_prime_set
25,2020-12-17,33.5,73,-0.2,▼,-41.0,-0.6,5.0,37651.0,wukong_prime_set
322,2020-12-17,34.9,121,-2.1,▼,13.0,-5.7,57.0,29935.0,arcane_grace
7,2020-12-17,33.5,66,0.0,-,-32.0,0.0,-18.0,28450.0,equinox_prime_set
31,2020-12-17,32.1,55,0.1,▲,-34.0,0.3,13.0,27814.0,atlas_prime_set
19,2020-12-17,171.3,42,0.0,-,59.0,0.0,-23.0,27524.0,saryn_prime_set
13,2020-12-17,64.6,44,0.6,▲,17.0,0.9,-9.0,26740.0,chroma_prime_set
32,2020-12-17,56.1,79,0.8,▲,-56.0,1.4,10.0,26322.0,inaros_prime_set
