,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,286,2020-12-17,89.9,20,0.0,-,104.0,0.0,0.0,9981.0,primed_continuity
1,321,2020-12-17,57.7,183,-4.5,▼,89.0,-7.2,94.0,46794.0,arcane_energize
2,0,2020-12-17,443.2,13,0.2,▲,84.0,0.0,-5.0,9353.0,loki_prime_set
3,354,2020-12-17,77.4,21,1.4,▲,82.0,1.8,9.0,3843.0,primed_cryo_rounds
4,81,2020-12-17,186.5,28,0.5,▲,79.0,0.3,-3.0,13801.0,kronen_prime_set
5,287,2020-12-17,94.0,32,1.6,▲,78.0,1.7,19.0,7088.0,primed_flow
6,23,2020-12-17,145.4,25,-0.4,▼,66.0,-0.3,-6.0,14613.0,ash_prime_set
7,105,2020-12-17,46.3,12,0.9,▲,61.0,2.0,-2.0,7435.0,imperator_vandal_set
8,19,2020-12-17,171.3,42,0.0,-,59.0,0.0,-23.0,27524.0,saryn_prime_set
9,11,2020-12-17,91.4,32,0.1,▲,58.0,0.1,4.0,19057.0,limbo_prime_set
