,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-08-04,43.5,202,2.1,▲,-55.0,5.1,41.0,27569.0,ivara_prime_set
230,2020-08-04,43.5,110,0.1,▲,49.0,0.2,-272.0,25683.0,arcane_energize
20,2020-08-04,32.0,204,4.2,▲,-43.0,15.1,74.0,22234.0,wukong_prime_set
4,2020-08-04,35.9,200,0.4,▲,-25.0,1.1,16.0,21926.0,mesa_prime_set
26,2020-08-04,33.6,148,1.7,▲,-25.0,5.3,-11.0,18325.0,atlas_prime_set
8,2020-08-04,39.6,102,0.2,▲,-17.0,0.5,21.0,17527.0,chroma_prime_set
14,2020-08-04,150.2,116,0.7,▲,38.0,0.5,1.0,16817.0,saryn_prime_set
2,2020-08-04,32.6,114,0.7,▲,-23.0,2.2,-49.0,16778.0,equinox_prime_set
231,2020-08-04,44.4,70,0.0,-,23.0,0.0,-3.0,16692.0,arcane_grace
24,2020-08-04,103.1,93,0.9,▲,-24.0,0.9,13.0,14972.0,nekros_prime_set
