,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-12-29,34.6,77,0.0,-,-80.0,0.0,-1.0,42059.0,ivara_prime_set
33,2020-12-29,37.7,30,1.2,▲,-79.0,3.3,15.0,13138.0,baza_prime_set
59,2020-12-29,52.4,17,0.5,▲,-68.0,1.0,0.0,10405.0,aksomati_prime_set
6,2020-12-29,30.4,86,0.0,-,-52.0,0.0,-19.0,18852.0,titania_prime_set
32,2020-12-29,60.8,78,0.2,▲,-47.0,0.3,-22.0,27395.0,inaros_prime_set
25,2020-12-29,35.1,112,0.0,-,-38.0,0.0,-12.0,38910.0,wukong_prime_set
106,2020-12-29,47.1,26,0.6,▲,-36.0,1.3,-1.0,7500.0,panthera_prime_set
90,2020-12-29,40.1,19,1.0,▲,-31.0,2.6,1.0,6112.0,tekko_prime_set
39,2020-12-29,39.4,31,0.0,-,-30.0,0.0,13.0,8138.0,corinth_prime_set
31,2020-12-29,36.1,48,0.6,▲,-28.0,1.7,7.0,28478.0,atlas_prime_set
