,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-30,57.9,150,1.3,▲,-48.0,2.3,37.0,15772.0,ivara_prime_set
19,2020-04-30,34.4,134,1.0,▲,-34.0,3.0,-6.0,11575.0,wukong_prime_set
7,2020-04-30,32.9,111,-0.1,▼,-19.0,-0.3,17.0,8526.0,chroma_prime_set
25,2020-04-30,31.7,111,0.3,▲,-22.0,1.0,-3.0,10392.0,atlas_prime_set
92,2020-04-30,67.5,105,-6.0,▼,16.0,-8.2,55.0,1753.0,imperator_vandal_set
1,2020-04-30,34.6,97,-0.1,▼,-17.0,-0.3,-9.0,8578.0,equinox_prime_set
360,2020-04-30,31.3,88,-0.3,▼,-3.0,-0.9,-41.0,332.0,condition_overload
14,2020-04-30,70.8,82,0.5,▲,33.0,0.7,-6.0,6703.0,mirage_prime_set
13,2020-04-30,148.5,80,1.6,▲,36.0,1.1,-1.0,9068.0,saryn_prime_set
3,2020-04-30,39.3,80,-0.2,▼,-22.0,-0.5,-56.0,10771.0,mesa_prime_set
