,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
232,2020-08-15,44.9,348,0.1,▲,54.0,0.2,253.0,27701.0,arcane_energize
27,2020-08-15,79.5,249,-0.9,▼,-14.0,-1.1,43.0,11181.0,inaros_prime_set
1,2020-08-15,46.7,207,-0.9,▼,-13.0,-1.9,32.0,5690.0,titania_prime_set
7,2020-08-15,44.4,182,-0.8,▼,-59.0,-1.8,11.0,29233.0,ivara_prime_set
20,2020-08-15,35.4,177,2.0,▲,-42.0,6.0,39.0,24003.0,wukong_prime_set
4,2020-08-15,34.8,136,0.2,▲,-26.0,0.6,-76.0,23850.0,mesa_prime_set
2,2020-08-15,33.8,132,-0.1,▼,-23.0,-0.3,28.0,18036.0,equinox_prime_set
25,2020-08-15,162.7,126,2.5,▲,8.0,1.6,68.0,12413.0,volt_prime_set
403,2020-08-15,45.7,124,-6.5,▼,6.0,-12.5,26.0,2266.0,voltaic_strike
342,2020-08-15,46.9,124,-6.5,▼,14.0,-12.2,-5.0,2194.0,jolt
