,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
33,2020-12-28,36.5,15,0.8,▲,-80.0,2.2,-10.0,13108.0,baza_prime_set
12,2020-12-28,34.6,78,0.6,▲,-80.0,1.8,-20.0,41982.0,ivara_prime_set
59,2020-12-28,51.9,17,1.8,▲,-69.0,3.6,-9.0,10388.0,aksomati_prime_set
6,2020-12-28,30.4,105,-1.1,▼,-52.0,-3.5,1.0,18766.0,titania_prime_set
32,2020-12-28,60.6,100,0.9,▲,-48.0,1.5,-8.0,27317.0,inaros_prime_set
25,2020-12-28,35.1,124,0.5,▲,-38.0,1.4,44.0,38798.0,wukong_prime_set
106,2020-12-28,46.5,27,0.6,▲,-37.0,1.3,9.0,7474.0,panthera_prime_set
90,2020-12-28,39.1,18,3.1,▲,-32.0,8.6,4.0,6093.0,tekko_prime_set
39,2020-12-28,39.4,18,0.1,▲,-30.0,0.3,-29.0,8107.0,corinth_prime_set
31,2020-12-28,35.5,41,0.7,▲,-29.0,2.0,-31.0,28430.0,atlas_prime_set
