,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
9,2020-12-28,56.8,74,0.8,▲,-3.0,1.4,-41.0,42303.0,mesa_prime_set
125,2020-12-28,96.4,58,0.8,▲,-6.0,0.8,-34.0,4457.0,legendary_fusion_core
31,2020-12-28,35.5,41,0.7,▲,-29.0,2.0,-31.0,28430.0,atlas_prime_set
39,2020-12-28,39.4,18,0.1,▲,-30.0,0.3,-29.0,8107.0,corinth_prime_set
5,2020-12-28,75.2,109,-1.7,▼,-18.0,-2.2,-27.0,11689.0,nezha_prime_set
22,2020-12-28,152.9,24,1.0,▲,44.0,0.7,-25.0,12685.0,mag_prime_set
30,2020-12-28,173.3,41,-0.5,▼,26.0,-0.3,-23.0,20306.0,volt_prime_set
170,2020-12-28,31.0,15,0.1,▲,-1.0,0.3,-21.0,9494.0,growing_power
12,2020-12-28,34.6,78,0.6,▲,-80.0,1.8,-20.0,41982.0,ivara_prime_set
296,2020-12-28,88.5,12,-1.3,▼,103.0,-1.4,-19.0,10328.0,primed_continuity
