,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,296,2020-12-28,88.5,12,-1.3,▼,103.0,-1.4,-19.0,10328.0,primed_continuity
1,373,2020-12-28,77.7,15,-1.1,▼,82.0,-1.4,-3.0,4004.0,primed_cryo_rounds
2,0,2020-12-28,434.1,18,2.7,▲,81.0,0.6,-9.0,9577.0,loki_prime_set
3,81,2020-12-28,182.5,32,0.0,-,79.0,0.0,-1.0,14179.0,kronen_prime_set
4,334,2020-12-28,30.1,162,-0.3,▼,78.0,-1.0,23.0,49151.0,arcane_energize
5,471,2020-12-28,62.7,22,-0.4,▼,75.0,-0.6,-14.0,4861.0,primed_fever_strike
6,71,2020-12-28,135.9,10,-2.5,▼,72.0,-1.8,6.0,2757.0,ankyros_prime_set
7,297,2020-12-28,31.5,24,0.6,▲,72.0,1.9,-5.0,7645.0,primed_flow
8,23,2020-12-28,140.2,40,0.9,▲,62.0,0.6,10.0,14998.0,ash_prime_set
9,105,2020-12-28,45.3,12,-0.9,▼,60.0,-1.9,-9.0,7656.0,imperator_vandal_set
