,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
128,2020-05-06,30.1,54,0.0,-,-8.0,0.0,-50.0,2242.0,growing_power
12,2020-05-06,162.6,47,-1.3,▼,44.0,-0.8,-37.0,6253.0,nova_prime_set
25,2020-05-06,31.4,55,-0.2,▼,-24.0,-0.6,-37.0,10970.0,atlas_prime_set
24,2020-05-06,190.0,52,0.0,-,25.0,0.0,-20.0,6539.0,volt_prime_set
2,2020-05-06,159.5,54,0.0,-,15.0,0.0,-19.0,7341.0,rhino_prime_set
15,2020-05-06,91.3,56,0.0,-,23.0,0.0,-17.0,5038.0,valkyr_prime_set
18,2020-05-06,57.8,31,-1.0,▼,35.0,-1.7,-13.0,4074.0,zephyr_prime_set
14,2020-05-06,73.0,65,0.0,-,37.0,0.0,-10.0,7160.0,mirage_prime_set
70,2020-05-06,72.4,33,-1.4,▼,18.0,-1.9,-10.0,3671.0,nikana_prime_set
35,2020-05-06,88.7,14,0.0,-,14.0,0.0,-9.0,2539.0,soma_prime_set
