,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
13,13,2020-01-26,264.7,26,0.5,▲,9.0,0.2,6.0,325.0,loki_prime_set
13,13,2020-01-26,49.9,55,0.0,-,6.0,0.0,-16.0,803.0,equinox_prime_set
13,13,2020-01-26,147.3,40,0.4,▲,2.0,0.3,-8.0,622.0,rhino_prime_set
13,13,2020-01-26,49.4,62,0.1,▲,1.0,0.2,-13.0,792.0,mesa_prime_set
13,13,2020-01-26,139.2,29,0.0,-,7.0,0.0,-12.0,415.0,ember_prime_set
13,13,2020-01-26,44.3,53,0.0,-,-2.0,0.0,4.0,624.0,limbo_prime_set
13,13,2020-01-26,119.5,119,-2.3,▼,-5.0,-1.9,-12.0,1756.0,ivara_prime_set
13,13,2020-01-26,39.8,51,-0.1,▼,-2.0,-0.3,4.0,659.0,chroma_prime_set
13,13,2020-01-26,85.5,25,1.0,▲,7.0,1.2,-5.0,327.0,nyx_prime_set
13,13,2020-01-26,152.0,25,1.0,▲,6.0,0.7,-6.0,378.0,frost_prime_set
13,13,2020-01-26,102.4,48,-1.3,▼,5.0,-1.3,16.0,568.0,trinity_prime_set
13,13,2020-01-26,96.9,37,-0.2,▼,8.0,-0.2,-6.0,502.0,hydroid_prime_set
13,13,2020-01-26,135.1,52,15.1,▲,8.0,12.6,21.0,526.0,nova_prime_set
13,13,2020-01-26,119.8,59,-0.2,▼,8.0,-0.2,-9.0,808.0,saryn_prime_set
13,13,2020-01-26,57.4,44,0.6,▲,8.0,1.1,-17.0,599.0,mirage_prime_set
13,13,2020-01-26,78.0,31,1.2,▲,7.0,1.6,-6.0,367.0,valkyr_prime_set
13,13,2020-01-26,108.8,29,1.0,▲,11.0,0.9,-6.0,404.0,mag_prime_set
13,13,2020-01-26,66.0,23,0.5,▲,-2.0,0.8,-31.0,509.0,ash_prime_set
13,13,2020-01-26,39.3,14,-5.7,▼,3.0,-12.7,-22.0,317.0,zephyr_prime_set
13,13,2020-01-26,55.7,83,-1.3,▼,-1.0,-2.3,6.0,1044.0,wukong_prime_set
13,13,2020-01-26,99.3,39,0.1,▲,-5.0,0.1,13.0,446.0,vauban_prime_set
13,13,2020-01-26,83.7,29,0.1,▲,7.0,0.1,9.0,367.0,banshee_prime_set
13,13,2020-01-26,100.7,42,0.2,▲,10.0,0.2,13.0,349.0,oberon_prime_set
13,13,2020-01-26,177.7,51,-0.4,▼,-5.0,-0.2,27.0,569.0,nekros_prime_set
13,13,2020-01-26,164.2,40,-1.0,▼,1.0,-0.6,-15.0,539.0,volt_prime_set
13,13,2020-01-26,54.9,92,-0.3,▼,-1.0,-0.5,5.0,1071.0,atlas_prime_set
13,13,2020-01-26,109.7,37,0.8,▲,-9.0,0.7,-4.0,572.0,baza_prime_set
13,13,2020-01-26,60.4,10,0.0,-,5.0,0.0,-8.0,179.0,boar_prime_set
13,13,2020-01-26,45.9,10,-0.3,▼,0.0,-0.6,-6.0,154.0,boltor_prime_set
13,13,2020-01-26,7.7,23,0.2,▲,1.0,2.7,4.0,197.0,braton_prime_set
13,13,2020-01-26,7.9,8,0.2,▲,1.0,2.6,1.0,96.0,burston_prime_set
13,13,2020-01-26,39.8,10,0.5,▲,3.0,1.3,-4.0,126.0,cernos_prime_set
13,13,2020-01-26,47.8,14,-0.5,▼,-1.0,-1.0,6.0,100.0,latron_prime_set
13,13,2020-01-26,9.0,4,0.1,▲,-1.0,1.1,-14.0,211.0,paris_prime_set
13,13,2020-01-26,26.9,37,-0.2,▼,4.0,-0.7,4.0,630.0,rubico_prime_set
13,13,2020-01-26,86.0,24,0.0,-,7.0,0.0,-5.0,274.0,soma_prime_set
13,13,2020-01-26,20.8,15,-0.2,▼,1.0,-1.0,-1.0,182.0,stradavar_prime_set
13,13,2020-01-26,33.7,11,0.0,-,1.0,0.0,1.0,140.0,sybaris_prime_set
13,13,2020-01-26,31.0,10,1.2,▲,6.0,4.0,-14.0,237.0,tiberon_prime_set
13,13,2020-01-26,61.3,18,1.9,▲,9.0,3.2,-4.0,287.0,tigris_prime_set
13,13,2020-01-26,47.1,22,0.2,▲,0.0,0.4,5.0,220.0,vectis_prime_set
13,13,2020-01-26,30.9,23,-0.4,▼,7.0,-1.3,2.0,267.0,zhuge_prime_set
13,13,2020-01-26,37.7,9,0.4,▲,5.0,1.1,1.0,128.0,akbolto_prime_set
13,13,2020-01-26,13.0,3,-0.4,▼,0.0,-3.0,-1.0,53.0,akbronco_prime_set
13,13,2020-01-26,38.3,22,0.1,▲,3.0,0.3,6.0,221.0,akjagara_prime_set
12,12,2020-01-26,59.7,5,0.5,▲,2.0,0.8,-3.0,89.0,aklex_prime_set
13,13,2020-01-26,160.8,27,-3.0,▼,0.0,-1.8,-11.0,463.0,aksomati_prime_set
13,13,2020-01-26,65.8,14,-0.1,▼,1.0,-0.2,0.0,174.0,akstiletto_prime_set
13,13,2020-01-26,93.4,11,-0.4,▼,2.0,-0.4,5.0,90.0,akvasto_prime_set
13,13,2020-01-26,29.6,4,-0.5,▼,5.0,-1.7,0.0,141.0,ballistica_prime_set
13,13,2020-01-26,10.7,15,0.0,-,1.0,0.0,3.0,185.0,bronco_prime_set
13,13,2020-01-26,59.5,18,0.6,▲,1.0,1.0,0.0,165.0,euphona_prime_set
13,13,2020-01-26,58.3,11,-0.1,▼,2.0,-0.2,2.0,151.0,hikou_prime_set
13,13,2020-01-26,8.6,8,0.2,▲,-2.0,2.4,-8.0,227.0,lex_prime_set
13,13,2020-01-26,20.4,44,0.0,-,8.0,0.0,-9.0,455.0,pyrana_prime_set
13,13,2020-01-26,52.7,11,0.4,▲,3.0,0.8,4.0,108.0,sicarus_prime_set
13,13,2020-01-26,89.4,6,-0.1,▼,3.0,-0.1,-1.0,78.0,spira_prime_set
13,13,2020-01-26,51.6,25,1.4,▲,2.0,2.8,14.0,207.0,vasto_prime_set
13,13,2020-01-26,61.7,10,-2.0,▼,6.0,-3.1,6.0,78.0,ankyros_prime_set
13,13,2020-01-26,34.7,17,-1.3,▼,4.0,-3.6,-6.0,209.0,dakra_prime_set
13,13,2020-01-26,16.6,19,-0.2,▼,0.0,-1.2,-3.0,207.0,destreza_prime_set
13,13,2020-01-26,194.7,18,-2.0,▼,2.0,-1.0,13.0,90.0,dual_kamas_prime_set
13,13,2020-01-26,10.9,12,-1.0,▼,-2.0,-8.4,5.0,101.0,fang_prime_set
13,13,2020-01-26,18.0,12,0.7,▲,-1.0,4.0,-3.0,200.0,fragor_prime_set
13,13,2020-01-26,41.8,13,0.9,▲,0.0,2.2,1.0,174.0,galatine_prime_set
13,13,2020-01-26,82.8,8,-2.0,▼,-3.0,-2.4,-11.0,120.0,glaive_prime_set
13,13,2020-01-26,19.4,26,0.3,▲,4.0,1.6,-8.0,289.0,gram_prime_set
12,12,2020-01-26,41.4,7,0.5,▲,5.0,1.2,0.0,90.0,kogake_prime_set
13,13,2020-01-26,58.3,37,1.8,▲,9.0,3.2,14.0,213.0,kronen_prime_set
13,13,2020-01-26,77.3,9,0.9,▲,6.0,1.2,-2.0,128.0,nami_skyla_prime_set
13,13,2020-01-26,58.3,34,0.0,-,4.0,0.0,14.0,310.0,nikana_prime_set
13,13,2020-01-26,40.5,12,-1.6,▼,0.0,-3.8,-7.0,222.0,ninkondi_prime_set
13,13,2020-01-26,10.0,13,0.1,▲,1.0,1.0,0.0,297.0,orthos_prime_set
13,13,2020-01-26,83.4,25,0.0,-,1.0,0.0,4.0,306.0,reaper_prime_set
13,13,2020-01-26,33.7,41,-1.0,▼,6.0,-2.9,16.0,525.0,redeemer_prime_set
13,13,2020-01-26,35.7,7,0.5,▲,3.0,1.4,-6.0,133.0,scindo_prime_set
13,13,2020-01-26,47.6,25,1.1,▲,-1.0,2.4,4.0,239.0,silva_and_aegis_prime_set
13,13,2020-01-26,96.3,15,0.9,▲,3.0,0.9,1.0,175.0,tekko_prime_set
13,13,2020-01-26,40.8,23,0.9,▲,2.0,2.3,14.0,159.0,tipedo_prime_set
13,13,2020-01-26,100.3,13,-0.3,▼,6.0,-0.3,7.0,123.0,venka_prime_set
