,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-01-26,177.7,51,-0.4,▼,-5.0,-0.2,27.0,569.0,nekros_prime_set
12,2020-01-26,135.1,52,15.1,▲,8.0,12.6,21.0,526.0,nova_prime_set
10,2020-01-26,102.4,48,-1.3,▼,5.0,-1.3,16.0,568.0,trinity_prime_set
74,2020-01-26,33.7,41,-1.0,▼,6.0,-2.9,16.0,525.0,redeemer_prime_set
57,2020-01-26,51.6,25,1.4,▲,2.0,2.8,14.0,207.0,vasto_prime_set
78,2020-01-26,40.8,23,0.9,▲,2.0,2.3,14.0,159.0,tipedo_prime_set
70,2020-01-26,58.3,34,0.0,-,4.0,0.0,14.0,310.0,nikana_prime_set
68,2020-01-26,58.3,37,1.8,▲,9.0,3.2,14.0,213.0,kronen_prime_set
22,2020-01-26,100.7,42,0.2,▲,10.0,0.2,13.0,349.0,oberon_prime_set
20,2020-01-26,99.3,39,0.1,▲,-5.0,0.1,13.0,446.0,vauban_prime_set
