,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
337,2020-12-24,32.6,312,-1.1,▼,82.0,-3.3,71.0,48461.0,arcane_energize
260,2020-12-24,39.2,176,2.1,▲,1.0,5.7,-93.0,3255.0,necramech_streamline
338,2020-12-24,31.5,149,0.7,▲,12.0,2.3,11.0,30500.0,arcane_grace
230,2020-12-24,51.4,140,-1.0,▼,9.0,-1.9,10.0,3727.0,dual_rounds
5,2020-12-24,76.7,123,1.7,▲,-17.0,2.3,9.0,11236.0,nezha_prime_set
25,2020-12-24,33.3,116,0.5,▲,-42.0,1.5,44.0,38344.0,wukong_prime_set
32,2020-12-24,58.5,101,0.7,▲,-52.0,1.2,43.0,26911.0,inaros_prime_set
228,2020-12-24,45.4,91,3.0,▲,4.0,7.1,-13.0,3888.0,critical_focus
261,2020-12-24,54.6,87,-1.0,▼,-11.0,-1.8,-16.0,1392.0,necramech_thrusters
9,2020-12-24,52.8,85,1.3,▲,-6.0,2.5,-13.0,41992.0,mesa_prime_set
