,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
329,2020-10-18,64.4,212,0.3,▲,89.0,0.5,66.0,39145.0,arcane_energize
21,2020-10-18,146.2,57,-0.5,▼,41.0,-0.3,28.0,10740.0,mag_prime_set
11,2020-10-18,38.8,74,-0.1,▼,-76.0,-0.3,24.0,36846.0,ivara_prime_set
15,2020-10-18,39.6,61,0.0,-,-32.0,0.0,23.0,17272.0,trinity_prime_set
44,2020-10-18,74.7,63,0.0,-,52.0,0.0,23.0,17540.0,rubico_prime_set
514,2020-10-18,32.5,34,-0.1,▼,-2.0,-0.3,22.0,4260.0,tempo_royale
23,2020-10-18,70.5,37,0.1,▲,45.0,0.1,17.0,9931.0,zephyr_prime_set
465,2020-10-18,71.6,38,-0.4,▼,41.0,-0.6,16.0,5206.0,primed_reach
6,2020-10-18,37.5,70,0.1,▲,-21.0,0.3,14.0,23483.0,equinox_prime_set
42,2020-10-18,37.1,27,0.4,▲,3.0,1.1,13.0,3575.0,latron_prime_set
