,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
329,2020-10-18,64.4,212,0.3,▲,89.0,0.5,66.0,39145.0,arcane_energize
106,2020-10-18,34.6,148,-0.2,▼,3.0,-0.6,10.0,5116.0,melee_riven_mod_(veiled)
31,2020-10-18,71.9,120,1.0,▲,-33.0,1.4,-12.0,21068.0,inaros_prime_set
24,2020-10-18,34.7,103,0.2,▲,-34.0,0.6,-4.0,32291.0,wukong_prime_set
8,2020-10-18,46.1,95,1.8,▲,-15.0,4.1,-119.0,35089.0,mesa_prime_set
330,2020-10-18,45.3,78,-0.2,▼,29.0,-0.4,-3.0,25398.0,arcane_grace
11,2020-10-18,38.8,74,-0.1,▼,-76.0,-0.3,24.0,36846.0,ivara_prime_set
9,2020-10-18,79.2,72,-1.4,▼,19.0,-1.7,-28.0,13041.0,ember_prime_set
83,2020-10-18,37.5,70,-0.4,▼,-1.0,-1.1,9.0,8711.0,reaper_prime_set
19,2020-10-18,94.5,70,0.6,▲,62.0,0.6,-6.0,18826.0,mirage_prime_set
