,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-30,,1,0.0,-,0.0,0.0
1,2020-05-02,,2,,▲,1.0,
2,2020-05-04,,1,,▲,2.0,
3,2020-05-07,,1,,▲,3.0,
4,2020-05-08,4.8,1,,▲,4.0,
5,2020-05-18,5.4,2,0.6,▲,5.0,12.5
6,2020-05-29,5.0,1,-0.4,▼,4.0,-7.4
7,2020-06-10,4.8,1,-0.2,▼,3.0,-4.0
8,2020-06-24,7.0,1,2.2,▲,4.0,45.8
9,2020-07-05,7.0,1,0.0,-,4.0,0.0
10,2020-07-08,8.6,1,1.6,▲,5.0,22.9
11,2020-08-04,8.6,1,0.0,-,5.0,0.0
12,2020-08-25,8.4,1,-0.2,▼,4.0,-2.3
13,2020-09-03,6.2,1,-2.2,▼,3.0,-26.2
14,2020-09-21,7.3,3,1.1,▲,4.0,17.7
