,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
118,2020-04-22,33.4,13,-1.6,▼,7.0,-4.6,2.0,1322.0,rakta_dark_dagger
112,2020-04-22,32.6,11,-1.4,▼,1.0,-4.1,7.0,549.0,telos_akbolto
77,2020-04-22,56.8,18,-2.1,▼,-13.0,-3.6,-1.0,1681.0,tekko_prime_set
250,2020-04-22,40.2,115,-1.5,▼,2.0,-3.6,-9.0,1635.0,exodia_contagion
92,2020-04-22,67.7,18,-1.9,▼,16.0,-2.7,7.0,1443.0,imperator_vandal_set
1,2020-04-22,36.0,102,-0.9,▼,-14.0,-2.4,1.0,7791.0,equinox_prime_set
26,2020-04-22,61.9,47,-1.4,▼,-30.0,-2.2,2.0,4602.0,baza_prime_set
101,2020-04-22,54.6,10,-1.0,▼,-3.0,-1.8,4.0,499.0,supra_vandal
19,2020-04-22,35.5,137,-0.6,▼,-32.0,-1.7,-29.0,10569.0,wukong_prime_set
48,2020-04-22,113.0,11,-2.0,▼,17.0,-1.7,0.0,757.0,akvasto_prime_set
