,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
314,2020-09-08,50.3,136,0.3,▲,64.0,0.6,-164.0,32836.0,arcane_energize
20,2020-09-08,34.6,110,0.3,▲,-40.0,0.9,-35.0,27638.0,wukong_prime_set
14,2020-09-08,149.8,127,-0.1,▼,34.0,-0.1,-32.0,20269.0,saryn_prime_set
2,2020-09-08,38.0,79,-0.2,▼,-17.0,-0.5,-31.0,20245.0,equinox_prime_set
27,2020-09-08,79.3,163,0.2,▲,-24.0,0.3,-28.0,16058.0,inaros_prime_set
7,2020-09-08,46.4,156,-0.6,▼,-62.0,-1.3,-26.0,33052.0,ivara_prime_set
17,2020-09-08,141.1,33,0.7,▲,36.0,0.5,-24.0,9285.0,mag_prime_set
9,2020-09-08,99.6,16,0.4,▲,15.0,0.4,-23.0,7514.0,nyx_prime_set
206,2020-09-08,46.9,25,-0.3,▼,7.0,-0.6,-21.0,835.0,dual_rounds
58,2020-09-08,39.9,56,0.2,▲,35.0,0.5,-21.0,8595.0,pyrana_prime_set
