,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-09-08,46.4,156,-0.6,▼,-62.0,-1.3,-26.0,33052.0,ivara_prime_set
28,2020-09-08,55.6,34,-0.7,▼,-52.0,-1.2,-3.0,10352.0,baza_prime_set
20,2020-09-08,34.6,110,0.3,▲,-40.0,0.9,-35.0,27638.0,wukong_prime_set
50,2020-09-08,84.2,39,0.4,▲,-37.0,0.5,7.0,8024.0,aksomati_prime_set
11,2020-09-08,32.5,73,-0.5,▼,-36.0,-1.5,30.0,14298.0,trinity_prime_set
26,2020-09-08,38.4,85,-0.2,▼,-26.0,-0.5,32.0,22026.0,atlas_prime_set
27,2020-09-08,79.3,163,0.2,▲,-24.0,0.3,-28.0,16058.0,inaros_prime_set
4,2020-09-08,37.0,182,0.4,▲,-23.0,1.1,-9.0,28205.0,mesa_prime_set
65,2020-09-08,62.1,27,-0.7,▼,-21.0,-1.1,8.0,3570.0,dual_kamas_prime_set
97,2020-09-08,66.2,34,-2.9,▼,-21.0,-4.2,-9.0,4452.0,panthera_prime_set
