,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
144,2020-09-08,32.8,68,0.0,-,-4.0,0.0,42.0,6744.0,growing_power
469,2020-09-08,91.6,53,1.0,▲,39.0,1.1,41.0,2786.0,primed_fever_strike
26,2020-09-08,38.4,85,-0.2,▼,-26.0,-0.5,32.0,22026.0,atlas_prime_set
204,2020-09-08,39.6,61,0.5,▲,6.0,1.3,30.0,876.0,critical_focus
11,2020-09-08,32.5,73,-0.5,▼,-36.0,-1.5,30.0,14298.0,trinity_prime_set
38,2020-09-08,47.9,109,-0.1,▼,33.0,-0.2,30.0,14546.0,rubico_prime_set
21,2020-09-08,161.0,62,-0.8,▼,30.0,-0.5,19.0,11092.0,vauban_prime_set
497,2020-09-08,51.3,59,0.1,▲,7.0,0.2,17.0,4868.0,bullet_dance
8,2020-09-08,52.3,106,0.4,▲,1.0,0.8,17.0,20842.0,chroma_prime_set
1,2020-09-08,48.4,149,-0.5,▼,-19.0,-1.0,16.0,9497.0,titania_prime_set
