,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
14,2020-02-23,60.8,50,-0.2,▼,15.0,-0.3,-32.0,2102.0,mirage_prime_set
24,2020-02-23,178.9,38,1.1,▲,15.0,0.6,-24.0,1922.0,volt_prime_set
16,2020-02-23,109.2,16,0.5,▲,13.0,0.5,-24.0,1196.0,mag_prime_set
15,2020-02-23,87.5,27,0.0,-,13.0,0.0,-24.0,1391.0,valkyr_prime_set
11,2020-02-23,93.2,37,0.9,▲,7.0,1.0,-22.0,1753.0,hydroid_prime_set
7,2020-02-23,42.3,54,-0.5,▼,1.0,-1.2,-18.0,2518.0,chroma_prime_set
8,2020-02-23,82.7,31,-0.1,▼,5.0,-0.1,-16.0,992.0,nyx_prime_set
92,2020-02-23,49.8,16,0.6,▲,6.0,1.2,-14.0,218.0,imperator_vandal_set
17,2020-02-23,72.5,37,-0.4,▼,0.0,-0.5,-13.0,1815.0,ash_prime_set
10,2020-02-23,114.4,40,-2.0,▼,13.0,-1.7,-11.0,1759.0,trinity_prime_set
