,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
41,41,2020-02-23,265.9,18,0.0,-,7.0,0.0,-5.0,1043.0,loki_prime_set
41,41,2020-02-23,49.6,83,0.0,-,5.0,0.0,36.0,2611.0,equinox_prime_set
41,41,2020-02-23,148.1,66,-0.7,▼,4.0,-0.5,19.0,2164.0,rhino_prime_set
41,41,2020-02-23,50.1,106,0.0,-,-1.0,0.0,49.0,3087.0,mesa_prime_set
41,41,2020-02-23,141.6,39,0.0,-,9.0,0.0,-9.0,1467.0,ember_prime_set
41,41,2020-02-23,49.6,69,0.0,-,8.0,0.0,8.0,2087.0,limbo_prime_set
41,41,2020-02-23,111.6,138,-1.7,▼,-10.0,-1.5,8.0,5488.0,ivara_prime_set
41,41,2020-02-23,42.3,54,-0.5,▼,1.0,-1.2,-18.0,2518.0,chroma_prime_set
41,41,2020-02-23,82.7,31,-0.1,▼,5.0,-0.1,-16.0,992.0,nyx_prime_set
41,41,2020-02-23,159.8,28,0.6,▲,11.0,0.4,7.0,1232.0,frost_prime_set
41,41,2020-02-23,114.4,40,-2.0,▼,13.0,-1.7,-11.0,1759.0,trinity_prime_set
41,41,2020-02-23,93.2,37,0.9,▲,7.0,1.0,-22.0,1753.0,hydroid_prime_set
41,41,2020-02-23,122.8,40,0.9,▲,10.0,0.7,-8.0,1687.0,nova_prime_set
41,41,2020-02-23,128.9,116,0.2,▲,16.0,0.2,77.0,2839.0,saryn_prime_set
41,41,2020-02-23,60.8,50,-0.2,▼,15.0,-0.3,-32.0,2102.0,mirage_prime_set
41,41,2020-02-23,87.5,27,0.0,-,13.0,0.0,-24.0,1391.0,valkyr_prime_set
41,41,2020-02-23,109.2,16,0.5,▲,13.0,0.5,-24.0,1196.0,mag_prime_set
41,41,2020-02-23,72.5,37,-0.4,▼,0.0,-0.5,-13.0,1815.0,ash_prime_set
41,41,2020-02-23,48.4,40,1.0,▲,20.0,2.1,9.0,1228.0,zephyr_prime_set
41,41,2020-02-23,59.7,121,-0.7,▼,1.0,-1.2,26.0,3785.0,wukong_prime_set
41,41,2020-02-23,114.3,47,1.4,▲,-4.0,1.2,3.0,1749.0,vauban_prime_set
41,41,2020-02-23,81.0,39,0.0,-,9.0,0.0,2.0,1197.0,banshee_prime_set
41,41,2020-02-23,70.3,41,-0.6,▼,6.0,-0.8,8.0,1220.0,oberon_prime_set
41,41,2020-02-23,122.5,106,-5.3,▼,-9.0,-4.1,36.0,2070.0,nekros_prime_set
41,41,2020-02-23,178.9,38,1.1,▲,15.0,0.6,-24.0,1922.0,volt_prime_set
41,41,2020-02-23,57.1,93,-1.0,▼,3.0,-1.7,2.0,3541.0,atlas_prime_set
41,41,2020-02-23,103.9,43,-2.5,▼,-10.0,-2.3,3.0,1801.0,baza_prime_set
41,41,2020-02-23,68.4,14,1.0,▲,4.0,1.5,5.0,496.0,boar_prime_set
41,41,2020-02-23,46.4,21,-0.4,▼,0.0,-0.9,10.0,435.0,boltor_prime_set
41,41,2020-02-23,7.6,16,-0.4,▼,0.0,-5.0,-4.0,897.0,braton_prime_set
41,41,2020-02-23,10.0,13,0.5,▲,10.0,5.3,1.0,443.0,burston_prime_set
41,41,2020-02-23,45.2,13,-1.0,▼,6.0,-2.2,6.0,396.0,cernos_prime_set
41,41,2020-02-23,47.2,15,-0.3,▼,1.0,-0.6,5.0,370.0,latron_prime_set
41,41,2020-02-23,9.9,18,-0.7,▼,-1.0,-6.6,6.0,837.0,paris_prime_set
41,41,2020-02-23,28.9,35,-0.1,▼,7.0,-0.3,-2.0,1896.0,rubico_prime_set
41,41,2020-02-23,83.3,26,0.6,▲,7.0,0.7,3.0,820.0,soma_prime_set
41,41,2020-02-23,26.5,17,-0.4,▼,9.0,-1.5,-9.0,794.0,stradavar_prime_set
41,41,2020-02-23,32.9,12,-1.5,▼,2.0,-4.4,1.0,493.0,sybaris_prime_set
41,41,2020-02-23,35.6,27,-1.5,▼,16.0,-4.0,6.0,770.0,tiberon_prime_set
41,41,2020-02-23,52.1,28,-1.0,▼,8.0,-1.9,15.0,947.0,tigris_prime_set
41,41,2020-02-23,78.2,25,-1.7,▼,1.0,-2.1,-3.0,1023.0,vectis_prime_set
41,41,2020-02-23,37.3,20,0.5,▲,14.0,1.4,1.0,958.0,zhuge_prime_set
41,41,2020-02-23,45.3,11,-0.5,▼,11.0,-1.1,2.0,503.0,akbolto_prime_set
39,39,2020-02-23,16.3,7,0.8,▲,3.0,5.2,0.0,159.0,akbronco_prime_set
41,41,2020-02-23,46.2,9,1.4,▲,11.0,3.1,-11.0,810.0,akjagara_prime_set
40,40,2020-02-23,61.5,10,1.5,▲,3.0,2.5,0.0,335.0,aklex_prime_set
41,41,2020-02-23,160.3,21,-3.5,▼,-3.0,-2.1,-3.0,1313.0,aksomati_prime_set
41,41,2020-02-23,64.2,12,0.5,▲,1.0,0.8,-3.0,699.0,akstiletto_prime_set
41,41,2020-02-23,103.1,5,3.9,▲,4.0,3.9,-1.0,264.0,akvasto_prime_set
41,41,2020-02-23,36.3,12,-0.1,▼,8.0,-0.3,-3.0,585.0,ballistica_prime_set
41,41,2020-02-23,14.7,14,-0.2,▼,3.0,-1.3,-11.0,569.0,bronco_prime_set
41,41,2020-02-23,60.6,13,-1.0,▼,2.0,-1.6,-2.0,568.0,euphona_prime_set
41,41,2020-02-23,63.7,18,-0.4,▼,11.0,-0.6,9.0,510.0,hikou_prime_set
41,41,2020-02-23,9.4,37,1.5,▲,-5.0,19.0,14.0,785.0,lex_prime_set
41,41,2020-02-23,22.1,40,-0.3,▼,12.0,-1.3,14.0,1351.0,pyrana_prime_set
41,41,2020-02-23,52.7,8,1.8,▲,3.0,3.5,-7.0,394.0,sicarus_prime_set
41,41,2020-02-23,90.5,4,1.3,▲,1.0,1.5,-1.0,288.0,spira_prime_set
41,41,2020-02-23,61.9,24,-0.6,▼,5.0,-1.0,3.0,727.0,vasto_prime_set
40,40,2020-02-23,66.7,9,0.2,▲,11.0,0.3,-1.0,264.0,ankyros_prime_set
41,41,2020-02-23,40.9,31,0.1,▲,16.0,0.2,15.0,719.0,dakra_prime_set
41,41,2020-02-23,19.5,17,-0.1,▼,4.0,-0.5,4.0,717.0,destreza_prime_set
41,41,2020-02-23,231.2,4,-2.5,▼,13.0,-1.1,-5.0,255.0,dual_kamas_prime_set
41,41,2020-02-23,12.9,8,-0.2,▼,-6.0,-1.5,1.0,357.0,fang_prime_set
41,41,2020-02-23,22.1,19,-2.0,▼,4.0,-8.3,4.0,755.0,fragor_prime_set
41,41,2020-02-23,41.6,25,-0.4,▼,1.0,-1.0,4.0,660.0,galatine_prime_set
41,41,2020-02-23,83.7,8,0.2,▲,-1.0,0.2,-3.0,366.0,glaive_prime_set
41,41,2020-02-23,22.3,37,-0.2,▼,7.0,-0.9,2.0,1094.0,gram_prime_set
40,40,2020-02-23,45.9,15,-1.8,▼,8.0,-3.8,5.0,361.0,kogake_prime_set
41,41,2020-02-23,72.9,36,0.6,▲,13.0,0.8,13.0,766.0,kronen_prime_set
41,41,2020-02-23,82.3,13,-1.5,▼,8.0,-1.8,-4.0,396.0,nami_skyla_prime_set
41,41,2020-02-23,62.0,35,0.1,▲,9.0,0.2,5.0,1132.0,nikana_prime_set
41,41,2020-02-23,52.8,23,0.5,▲,8.0,1.0,3.0,835.0,ninkondi_prime_set
41,41,2020-02-23,11.8,33,0.6,▲,3.0,5.4,-6.0,1215.0,orthos_prime_set
41,41,2020-02-23,97.8,23,2.3,▲,10.0,2.4,8.0,1048.0,reaper_prime_set
41,41,2020-02-23,35.1,64,0.3,▲,10.0,0.9,4.0,1726.0,redeemer_prime_set
41,41,2020-02-23,38.7,5,-0.2,▼,4.0,-0.5,-9.0,400.0,scindo_prime_set
41,41,2020-02-23,45.8,22,-1.5,▼,-2.0,-3.2,-4.0,792.0,silva_and_aegis_prime_set
41,41,2020-02-23,96.3,13,0.5,▲,2.0,0.5,0.0,606.0,tekko_prime_set
41,41,2020-02-23,45.2,21,-0.6,▼,5.0,-1.3,0.0,601.0,tipedo_prime_set
41,41,2020-02-23,113.2,12,-0.1,▼,13.0,-0.1,-3.0,414.0,venka_prime_set
12,12,2020-02-23,139.9,34,0.0,-,7.0,0.0,6.0,365.0,shedu_set
12,12,2020-02-23,285.4,3,-0.1,▼,2.0,-0.0,-2.0,48.0,braton_vandal_set
12,12,2020-02-23,25.4,5,0.5,▲,3.0,2.0,-2.0,51.0,dera_vandal_set
12,12,2020-02-23,37.0,4,0.0,-,-1.0,0.0,-7.0,58.0,karak_wraith_set
12,12,2020-02-23,8.6,3,0.1,▲,2.0,1.2,-2.0,38.0,gorgon_wraith_set
11,11,2020-02-23,36.7,6,1.9,▲,4.0,5.5,1.0,53.0,latron_wraith_set
12,12,2020-02-23,49.8,2,-1.4,▼,-1.0,-2.7,-7.0,62.0,strun_wraith_set
12,12,2020-02-23,36.0,2,1.0,▲,4.0,2.9,-2.0,82.0,snipetron_vandal_set
12,12,2020-02-23,149.8,4,3.5,▲,0.0,2.4,-5.0,72.0,lato_vandal_set
12,12,2020-02-23,32.4,1,0.5,▲,3.0,1.6,-7.0,38.0,twin_vipers_wraith_set
12,12,2020-02-23,17.7,10,0.0,-,5.0,0.0,1.0,63.0,furax_wraith_set
12,12,2020-02-23,63.1,4,-1.9,▼,-4.0,-2.9,-1.0,90.0,pathocyst_set
12,12,2020-02-23,49.8,16,0.6,▲,6.0,1.2,-14.0,218.0,imperator_vandal_set
12,12,2020-02-23,28.5,12,0.5,▲,4.0,1.8,4.0,96.0,rakta_cernos
11,11,2020-02-23,72.4,1,-0.4,▼,1.0,-0.5,-1.0,26.0,vulkar_wraith
12,12,2020-02-23,30.8,7,0.9,▲,0.0,3.0,-7.0,106.0,sancti_tigris
12,12,2020-02-23,25.6,9,0.0,-,2.0,0.0,-4.0,125.0,vaykor_hek
12,12,2020-02-23,30.3,12,0.0,-,-3.0,0.0,0.0,104.0,synoid_simulor
11,11,2020-02-23,35.6,13,0.1,▲,5.0,0.3,4.0,93.0,secura_penta
10,10,2020-02-23,50.8,1,-3.0,▼,1.0,-5.6,-1.0,75.0,quanta_vandal
12,12,2020-02-23,70.3,1,2.8,▲,-3.0,4.1,-2.0,54.0,prisma_grinlok
12,12,2020-02-23,44.1,6,-0.9,▼,-2.0,-2.0,-4.0,82.0,supra_vandal
11,11,2020-02-23,47.2,1,-0.4,▼,1.0,-0.8,-1.0,33.0,prisma_tetra
10,10,2020-02-23,62.3,4,-1.9,▼,-2.0,-3.0,0.0,31.0,prisma_grakata
12,12,2020-02-23,25.0,5,0.5,▲,2.0,2.0,-6.0,76.0,vaykor_marelok
12,12,2020-02-23,30.5,12,0.4,▲,1.0,1.3,2.0,104.0,synoid_gammacor
11,11,2020-02-23,28.9,7,-0.1,▼,2.0,-0.3,1.0,67.0,rakta_ballistica
12,12,2020-02-23,188.4,15,-3.8,▼,8.0,-2.0,8.0,121.0,mara_detron
11,11,2020-02-23,79.4,6,-3.0,▼,3.0,-3.6,2.0,33.0,prisma_angstrum
12,12,2020-02-23,29.6,12,-1.8,▼,-4.0,-5.7,2.0,100.0,secura_dual_cestra
12,12,2020-02-23,65.0,3,-1.0,▼,1.0,-1.5,2.0,46.0,prisma_twin_gremlins
12,12,2020-02-23,30.0,5,-0.5,▼,-2.0,-1.6,-7.0,79.0,telos_akbolto
12,12,2020-02-23,34.2,11,-0.4,▼,1.0,-1.2,2.0,113.0,sancti_castanas
11,11,2020-02-23,78.1,3,5.9,▲,-1.0,8.2,2.0,35.0,prisma_skana
8,8,2020-02-23,63.3,3,-0.9,▼,2.0,-1.4,2.0,21.0,prisma_dual_cleavers
11,11,2020-02-23,51.5,3,-0.1,▼,3.0,-0.2,1.0,40.0,machete_wraith
9,9,2020-02-23,81.6,4,-2.6,▼,3.0,-3.1,2.0,21.0,prova_vandal
12,12,2020-02-23,32.2,10,0.0,-,5.0,0.0,2.0,113.0,rakta_dark_dagger
10,10,2020-02-23,77.8,2,-2.0,▼,6.0,-2.5,1.0,19.0,prisma_obex
12,12,2020-02-23,27.8,9,0.7,▲,1.0,2.6,0.0,74.0,vaykor_sydon
12,12,2020-02-23,31.1,5,-1.0,▼,-1.0,-3.1,-9.0,93.0,synoid_heliocor
12,12,2020-02-23,34.9,8,-0.1,▼,-1.0,-0.3,-2.0,104.0,sancti_magistar
12,12,2020-02-23,30.0,8,0.5,▲,-2.0,1.7,-5.0,92.0,telos_boltor
12,12,2020-02-23,33.1,11,0.5,▲,0.0,1.5,-3.0,125.0,secura_lecta
