,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,268,2020-08-29,48.5,47,1.0,▲,65.0,2.1,-19.0,6293.0,primed_continuity
1,0,2020-08-29,352.1,39,0.5,▲,63.0,0.1,8.0,6754.0,loki_prime_set
2,311,2020-08-29,47.9,213,0.8,▲,58.0,1.7,-207.0,30753.0,arcane_energize
3,18,2020-08-29,136.2,80,-0.9,▼,53.0,-0.7,25.0,10638.0,ash_prime_set
4,72,2020-08-29,157.8,122,1.1,▲,51.0,0.7,37.0,8923.0,kronen_prime_set
5,269,2020-08-29,61.7,45,-0.9,▼,51.0,-1.4,23.0,4200.0,primed_flow
6,74,2020-08-29,88.0,73,0.0,-,38.0,0.0,9.0,7990.0,nikana_prime_set
7,6,2020-08-29,74.1,79,0.9,▲,37.0,1.2,17.0,13987.0,limbo_prime_set
8,14,2020-08-29,149.6,122,0.1,▲,36.0,0.1,11.0,19097.0,saryn_prime_set
9,95,2020-08-29,47.8,56,1.4,▲,35.0,3.0,7.0,5292.0,imperator_vandal_set
