,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
311,2020-09-10,50.9,233,0.5,▲,66.0,1.0,136.0,33166.0,arcane_energize
4,2020-09-10,36.5,247,-0.4,▼,-25.0,-1.1,33.0,28666.0,mesa_prime_set
2,2020-09-10,37.7,105,-0.3,▼,-18.0,-0.8,25.0,20430.0,equinox_prime_set
21,2020-09-10,159.3,60,-1.0,▼,28.0,-0.6,25.0,11187.0,vauban_prime_set
11,2020-09-10,31.0,109,-0.7,▼,-38.0,-2.2,23.0,14493.0,trinity_prime_set
228,2020-09-10,164.6,33,-34.3,▼,6.0,-17.2,19.0,327.0,necramech_intensify
67,2020-09-10,35.3,39,-0.5,▼,24.0,-1.4,17.0,4606.0,fragor_prime_set
6,2020-09-10,79.0,66,0.3,▲,42.0,0.4,17.0,14772.0,limbo_prime_set
16,2020-09-10,93.4,65,0.4,▲,26.0,0.4,16.0,11288.0,valkyr_prime_set
48,2020-09-10,34.2,38,-0.8,▼,-9.0,-2.3,16.0,5814.0,akjagara_prime_set
