,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-08-13,82.5,212,-1.6,▼,-12.0,-1.9,14.0,10726.0,inaros_prime_set
4,2020-08-13,34.7,150,-0.5,▼,-26.0,-1.4,-16.0,23502.0,mesa_prime_set
234,2020-08-13,44.9,144,0.4,▲,54.0,0.9,29.0,27258.0,arcane_energize
7,2020-08-13,46.0,137,-0.5,▼,-57.0,-1.1,-2.0,28880.0,ivara_prime_set
2,2020-08-13,34.2,116,-0.3,▼,-21.0,-0.9,14.0,17800.0,equinox_prime_set
26,2020-08-13,34.7,111,-0.1,▼,-27.0,-0.3,31.0,19434.0,atlas_prime_set
1,2020-08-13,48.5,102,-0.5,▼,-11.0,-1.0,-27.0,5308.0,titania_prime_set
8,2020-08-13,45.1,99,0.4,▲,-10.0,0.9,28.0,18376.0,chroma_prime_set
20,2020-08-13,37.4,98,-2.9,▼,-42.0,-7.2,-70.0,23688.0,wukong_prime_set
235,2020-08-13,46.2,94,0.5,▲,28.0,1.1,-48.0,18048.0,arcane_grace
