,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
280,280,2020-10-19,437.4,14,1.4,▲,86.0,0.3,-6.0,8194.0,loki_prime_set
34,34,2020-10-19,22.4,36,0.2,▲,-1.0,0.9,-2.0,1724.0,dethcube_prime_set
34,34,2020-10-19,128.4,8,-1.0,▼,15.0,-0.8,-1.0,387.0,wyrm_prime_set
34,34,2020-10-19,86.8,27,0.3,▲,10.0,0.3,-25.0,1409.0,helios_prime_set
34,34,2020-10-19,78.1,13,0.5,▲,13.0,0.6,-4.0,917.0,carrier_prime_set
104,104,2020-10-19,38.9,38,0.0,-,-36.0,0.0,-22.0,13474.0,titania_prime_set
280,280,2020-10-19,38.3,65,0.8,▲,-20.0,2.1,-5.0,23548.0,equinox_prime_set
280,280,2020-10-19,189.5,33,0.5,▲,39.0,0.3,-12.0,16899.0,rhino_prime_set
280,280,2020-10-19,47.9,97,1.8,▲,-14.0,3.9,2.0,35186.0,mesa_prime_set
280,280,2020-10-19,76.9,77,-2.3,▼,18.0,-2.9,5.0,13118.0,ember_prime_set
280,280,2020-10-19,93.4,34,0.0,-,55.0,0.0,-9.0,16714.0,limbo_prime_set
280,280,2020-10-19,38.7,48,-0.1,▼,-77.0,-0.3,-26.0,36894.0,ivara_prime_set
280,280,2020-10-19,68.7,46,-0.4,▼,20.0,-0.6,9.0,23686.0,chroma_prime_set
280,280,2020-10-19,133.4,38,2.1,▲,34.0,1.6,25.0,8756.0,nyx_prime_set
280,280,2020-10-19,72.5,37,-0.3,▼,7.0,-0.4,-30.0,10425.0,frost_prime_set
280,280,2020-10-19,39.9,46,0.3,▲,-31.0,0.8,-15.0,17318.0,trinity_prime_set
280,280,2020-10-19,96.4,25,0.9,▲,19.0,0.9,-19.0,13520.0,hydroid_prime_set
280,280,2020-10-19,65.4,36,-0.5,▼,18.0,-0.8,-9.0,19205.0,nova_prime_set
280,280,2020-10-19,169.7,58,-0.1,▼,52.0,-0.1,9.0,23799.0,saryn_prime_set
280,280,2020-10-19,94.0,71,-0.5,▼,61.0,-0.5,1.0,18897.0,mirage_prime_set
280,280,2020-10-19,100.0,20,0.1,▲,34.0,0.1,-15.0,12682.0,valkyr_prime_set
280,280,2020-10-19,145.7,29,-0.5,▼,40.0,-0.3,-28.0,10769.0,mag_prime_set
280,280,2020-10-19,146.2,23,0.0,-,62.0,0.0,-7.0,12829.0,ash_prime_set
280,280,2020-10-19,69.5,28,-1.0,▼,44.0,-1.4,-9.0,9959.0,zephyr_prime_set
280,280,2020-10-19,34.7,99,0.0,-,-34.0,0.0,-4.0,32390.0,wukong_prime_set
280,280,2020-10-19,166.2,33,1.0,▲,29.0,0.6,0.0,12888.0,vauban_prime_set
280,280,2020-10-19,90.1,27,-2.1,▼,30.0,-2.3,-5.0,10032.0,banshee_prime_set
280,280,2020-10-19,75.3,30,0.7,▲,3.0,0.9,-6.0,10958.0,oberon_prime_set
