,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
1,2020-05-11,36.3,73,-1.0,▼,-18.0,-2.7,-54.0,9671.0,equinox_prime_set
26,2020-05-11,51.0,28,-1.3,▼,-36.0,-2.5,-27.0,5441.0,baza_prime_set
5,2020-05-11,65.5,58,-1.0,▼,22.0,-1.5,-27.0,8331.0,limbo_prime_set
296,2020-05-11,,10,,▲,2.0,,-25.0,45.0,primed_cleanse_corpus
21,2020-05-11,82.2,28,-0.1,▼,9.0,-0.1,-21.0,4129.0,banshee_prime_set
403,2020-05-11,44.0,45,-0.4,▼,-3.0,-0.9,-19.0,579.0,bullet_dance
13,2020-05-11,147.7,82,-0.3,▼,33.0,-0.2,-16.0,9994.0,saryn_prime_set
102,2020-05-11,33.1,12,-6.2,▼,1.0,-15.8,-12.0,430.0,prisma_tetra
262,2020-05-11,56.8,22,-0.2,▼,0.0,-0.4,-12.0,1072.0,high_voltage
92,2020-05-11,35.8,30,0.5,▲,13.0,1.4,-11.0,2317.0,imperator_vandal_set
