,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
102,2020-05-11,33.1,12,-6.2,▼,1.0,-15.8,-12.0,430.0,prisma_tetra
287,2020-05-11,37.6,26,-1.3,▼,4.0,-3.3,21.0,246.0,blaze
300,2020-05-11,61.1,15,-2.0,▼,1.0,-3.2,4.0,151.0,primed_charged_shell
32,2020-05-11,51.9,23,-1.5,▼,0.0,-2.8,7.0,1375.0,latron_prime_set
1,2020-05-11,36.3,73,-1.0,▼,-18.0,-2.7,-54.0,9671.0,equinox_prime_set
26,2020-05-11,51.0,28,-1.3,▼,-36.0,-2.5,-27.0,5441.0,baza_prime_set
78,2020-05-11,31.2,13,-0.7,▼,-9.0,-2.2,-8.0,1929.0,tipedo_prime_set
123,2020-05-11,34.8,13,-0.7,▼,-3.0,-2.0,2.0,995.0,secura_lecta
51,2020-05-11,64.2,19,-1.2,▼,15.0,-1.8,-2.0,1841.0,euphona_prime_set
95,2020-05-11,31.9,11,-0.6,▼,3.0,-1.8,-7.0,1134.0,sancti_tigris
