,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,9,2020-03-10,171.0,28,0.7,▲,25.0,0.4,2.0,1700.0,frost_prime_set
1,12,2020-03-10,137.3,44,0.4,▲,24.0,0.3,8.0,2350.0,nova_prime_set
2,14,2020-03-10,69.0,65,-0.5,▼,24.0,-0.7,10.0,2962.0,mirage_prime_set
3,68,2020-03-10,100.1,52,3.3,▲,23.0,3.4,8.0,1187.0,kronen_prime_set
4,18,2020-03-10,49.6,34,-0.2,▼,23.0,-0.4,4.0,1711.0,zephyr_prime_set
5,59,2020-03-10,47.3,24,0.3,▲,23.0,0.6,-1.0,1018.0,dakra_prime_set
6,13,2020-03-10,138.5,90,0.3,▲,23.0,0.2,23.0,4002.0,saryn_prime_set
7,24,2020-03-10,187.0,50,0.1,▲,21.0,0.1,-1.0,2567.0,volt_prime_set
8,16,2020-03-10,134.7,37,-0.1,▼,20.0,-0.1,8.0,1678.0,mag_prime_set
9,15,2020-03-10,89.6,45,-0.4,▼,17.0,-0.4,4.0,2085.0,valkyr_prime_set
