,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
205,205,2020-08-05,350.1,38,0.6,▲,61.0,0.2,10.0,5966.0,loki_prime_set
29,29,2020-08-05,52.1,191,2.0,▲,-7.0,4.0,21.0,4066.0,titania_prime_set
205,205,2020-08-05,33.6,122,1.0,▲,-22.0,3.1,8.0,16900.0,equinox_prime_set
205,205,2020-08-05,156.9,46,-0.1,▼,9.0,-0.1,-36.0,12297.0,rhino_prime_set
205,205,2020-08-05,36.3,161,0.4,▲,-24.0,1.1,-39.0,22087.0,mesa_prime_set
205,205,2020-08-05,164.7,72,-0.5,▼,30.0,-0.3,11.0,8701.0,ember_prime_set
205,205,2020-08-05,73.2,65,0.5,▲,37.0,0.7,-11.0,12530.0,limbo_prime_set
205,205,2020-08-05,46.0,169,2.5,▲,-54.0,5.7,-33.0,27738.0,ivara_prime_set
205,205,2020-08-05,39.8,116,0.2,▲,-16.0,0.5,14.0,17643.0,chroma_prime_set
205,205,2020-08-05,99.9,39,0.0,-,18.0,0.0,-15.0,6271.0,nyx_prime_set
205,205,2020-08-05,175.3,28,0.0,-,26.0,0.0,1.0,6986.0,frost_prime_set
205,205,2020-08-05,45.2,93,5.0,▲,-15.0,12.4,20.0,11805.0,trinity_prime_set
205,205,2020-08-05,77.4,48,4.7,▲,1.0,6.5,3.0,10380.0,hydroid_prime_set
205,205,2020-08-05,60.0,97,0.3,▲,20.0,0.5,4.0,12597.0,nova_prime_set
205,205,2020-08-05,149.4,104,-0.8,▼,37.0,-0.5,-12.0,16921.0,saryn_prime_set
205,205,2020-08-05,73.0,97,0.0,-,38.0,0.0,19.0,13279.0,mirage_prime_set
205,205,2020-08-05,95.1,51,0.0,-,32.0,0.0,-14.0,9266.0,valkyr_prime_set
205,205,2020-08-05,141.5,52,0.5,▲,33.0,0.4,3.0,7625.0,mag_prime_set
205,205,2020-08-05,142.7,59,-1.0,▼,63.0,-0.7,7.0,9357.0,ash_prime_set
205,205,2020-08-05,59.9,48,0.0,-,39.0,0.0,-5.0,7083.0,zephyr_prime_set
205,205,2020-08-05,34.8,215,2.8,▲,-42.0,8.8,11.0,22449.0,wukong_prime_set
205,205,2020-08-05,167.8,38,1.0,▲,37.0,0.6,-14.0,9222.0,vauban_prime_set
205,205,2020-08-05,91.3,50,0.0,-,24.0,0.0,4.0,7170.0,banshee_prime_set
205,205,2020-08-05,57.4,49,-0.1,▼,-8.0,-0.2,16.0,8164.0,oberon_prime_set
205,205,2020-08-05,103.5,80,0.4,▲,-23.0,0.4,-13.0,15052.0,nekros_prime_set
205,205,2020-08-05,163.4,97,-1.2,▼,9.0,-0.7,-23.0,11632.0,volt_prime_set
205,205,2020-08-05,34.7,134,1.1,▲,-24.0,3.3,-14.0,18459.0,atlas_prime_set
22,22,2020-08-05,110.9,307,1.1,▲,-4.0,1.0,-27.0,8852.0,inaros_prime_set
205,205,2020-08-05,47.4,65,1.8,▲,-54.0,3.9,1.0,8873.0,baza_prime_set
29,29,2020-08-05,34.8,50,1.8,▲,1.0,5.5,-32.0,1155.0,pangolin_prime_set
29,29,2020-08-05,61.8,101,3.7,▲,-5.0,6.4,5.0,1688.0,corinth_prime_set
205,205,2020-08-05,79.1,23,-1.5,▼,16.0,-1.9,10.0,2497.0,boar_prime_set
205,205,2020-08-05,54.5,19,1.2,▲,6.0,2.3,2.0,2544.0,boltor_prime_set
205,205,2020-08-05,8.4,14,0.2,▲,-3.0,2.4,-13.0,4228.0,braton_prime_set
205,205,2020-08-05,7.9,13,0.5,▲,7.0,6.8,-4.0,2345.0,burston_prime_set
205,205,2020-08-05,61.4,13,2.8,▲,22.0,4.8,4.0,2818.0,cernos_prime_set
205,205,2020-08-05,62.6,18,2.0,▲,11.0,3.3,-2.0,2561.0,latron_prime_set
205,205,2020-08-05,10.3,12,-0.7,▼,-1.0,-6.4,1.0,3831.0,paris_prime_set
205,205,2020-08-05,34.2,106,1.8,▲,15.0,5.6,-7.0,11692.0,rubico_prime_set
205,205,2020-08-05,38.1,24,0.8,▲,-18.0,2.1,-11.0,5168.0,soma_prime_set
205,205,2020-08-05,16.6,48,0.0,-,-6.0,0.0,15.0,5225.0,stradavar_prime_set
205,205,2020-08-05,32.4,11,0.3,▲,2.0,0.9,-10.0,2979.0,sybaris_prime_set
205,205,2020-08-05,41.5,22,0.6,▲,18.0,1.5,4.0,3561.0,tiberon_prime_set
205,205,2020-08-05,39.1,28,-0.8,▼,4.0,-2.0,5.0,4686.0,tigris_prime_set
205,205,2020-08-05,108.4,27,-1.5,▼,28.0,-1.4,0.0,3876.0,vectis_prime_set
205,205,2020-08-05,27.0,28,0.9,▲,-8.0,3.4,0.0,4696.0,zhuge_prime_set
205,205,2020-08-05,57.4,21,1.9,▲,21.0,3.4,7.0,2606.0,akbolto_prime_set
200,200,2020-08-05,13.3,6,-0.2,▼,-3.0,-1.5,-2.0,1072.0,akbronco_prime_set
205,205,2020-08-05,35.7,40,1.2,▲,-7.0,3.5,-1.0,4747.0,akjagara_prime_set
204,204,2020-08-05,48.0,15,1.6,▲,-5.0,3.4,-1.0,2143.0,aklex_prime_set
205,205,2020-08-05,77.0,37,2.0,▲,-37.0,2.7,1.0,6882.0,aksomati_prime_set
205,205,2020-08-05,92.1,17,0.0,-,16.0,0.0,5.0,2901.0,akstiletto_prime_set
205,205,2020-08-05,128.5,19,-2.0,▼,8.0,-1.5,12.0,1739.0,akvasto_prime_set
205,205,2020-08-05,39.9,14,-0.1,▼,22.0,-0.2,-2.0,2825.0,ballistica_prime_set
205,205,2020-08-05,12.0,18,0.2,▲,4.0,1.7,-14.0,3670.0,bronco_prime_set
205,205,2020-08-05,71.4,22,0.7,▲,18.0,1.0,4.0,3061.0,euphona_prime_set
205,205,2020-08-05,63.4,18,-0.5,▼,-1.0,-0.8,5.0,2332.0,hikou_prime_set
205,205,2020-08-05,8.7,35,0.2,▲,-8.0,2.4,2.0,4712.0,lex_prime_set
205,205,2020-08-05,34.9,58,0.5,▲,26.0,1.5,5.0,7135.0,pyrana_prime_set
205,205,2020-08-05,66.5,14,0.8,▲,19.0,1.2,2.0,2048.0,sicarus_prime_set
205,205,2020-08-05,117.3,12,2.5,▲,13.0,2.2,5.0,1727.0,spira_prime_set
205,205,2020-08-05,21.5,23,1.0,▲,-18.0,4.9,-18.0,4716.0,vasto_prime_set
204,204,2020-08-05,89.7,6,2.3,▲,43.0,2.6,-5.0,1595.0,ankyros_prime_set
205,205,2020-08-05,43.2,29,-0.8,▼,20.0,-1.8,-3.0,3671.0,dakra_prime_set
205,205,2020-08-05,31.3,33,0.5,▲,19.0,1.6,-4.0,4123.0,destreza_prime_set
205,205,2020-08-05,76.4,28,1.6,▲,-6.0,2.1,14.0,2818.0,dual_kamas_prime_set
205,205,2020-08-05,10.2,18,0.5,▲,-9.0,5.2,-1.0,2200.0,fang_prime_set
205,205,2020-08-05,34.8,29,0.0,-,25.0,0.0,-1.0,3606.0,fragor_prime_set
205,205,2020-08-05,32.1,34,-0.5,▼,-11.0,-1.5,11.0,3763.0,galatine_prime_set
205,205,2020-08-05,95.1,26,0.5,▲,16.0,0.5,-4.0,2251.0,glaive_prime_set
205,205,2020-08-05,23.3,39,0.3,▲,8.0,1.3,8.0,7439.0,gram_prime_set
204,204,2020-08-05,60.2,10,1.5,▲,12.0,2.6,-3.0,2078.0,kogake_prime_set
205,205,2020-08-05,167.6,71,-1.0,▼,55.0,-0.6,-12.0,7423.0,kronen_prime_set
205,205,2020-08-05,124.8,21,-0.5,▼,28.0,-0.4,-3.0,3002.0,nami_skyla_prime_set
205,205,2020-08-05,87.1,40,1.0,▲,38.0,1.2,-14.0,6920.0,nikana_prime_set
205,205,2020-08-05,27.6,44,0.6,▲,-22.0,2.2,18.0,5518.0,ninkondi_prime_set
205,205,2020-08-05,12.2,48,0.9,▲,-2.0,8.0,15.0,7882.0,orthos_prime_set
205,205,2020-08-05,108.3,40,0.0,-,26.0,0.0,2.0,5848.0,reaper_prime_set
205,205,2020-08-05,22.0,79,0.7,▲,-5.0,3.3,-12.0,12145.0,redeemer_prime_set
205,205,2020-08-05,48.1,18,-0.4,▼,18.0,-0.8,3.0,2434.0,scindo_prime_set
205,205,2020-08-05,40.5,38,-0.1,▼,-13.0,-0.2,17.0,4238.0,silva_and_aegis_prime_set
205,205,2020-08-05,48.6,20,1.9,▲,-17.0,4.1,0.0,3741.0,tekko_prime_set
205,205,2020-08-05,33.3,19,0.7,▲,-7.0,2.1,-5.0,3228.0,tipedo_prime_set
205,205,2020-08-05,178.6,24,-0.1,▼,39.0,-0.1,-4.0,2718.0,venka_prime_set
176,176,2020-08-05,71.4,59,0.9,▲,10.0,1.3,5.0,11163.0,shedu_set
176,176,2020-08-05,248.3,10,3.1,▲,2.0,1.3,-3.0,995.0,braton_vandal_set
173,173,2020-08-05,26.7,8,-0.4,▼,16.0,-1.5,3.0,878.0,dera_vandal_set
173,173,2020-08-05,46.8,2,2.9,▲,2.0,6.6,-2.0,796.0,karak_wraith_set
170,170,2020-08-05,8.5,4,0.4,▲,2.0,4.9,-1.0,1226.0,gorgon_wraith_set
172,172,2020-08-05,41.8,6,2.8,▲,16.0,7.2,1.0,817.0,latron_wraith_set
176,176,2020-08-05,44.9,4,-0.1,▼,2.0,-0.2,-1.0,972.0,strun_wraith_set
176,176,2020-08-05,29.4,5,-1.5,▼,16.0,-4.9,2.0,991.0,snipetron_vandal_set
176,176,2020-08-05,135.0,12,0.1,▲,-2.0,0.1,0.0,1398.0,lato_vandal_set
173,173,2020-08-05,38.7,2,0.3,▲,8.0,0.8,-4.0,726.0,twin_vipers_wraith_set
175,175,2020-08-05,19.7,6,-0.6,▼,13.0,-3.0,0.0,1118.0,furax_wraith_set
176,176,2020-08-05,52.7,8,-0.5,▼,-5.0,-0.9,-10.0,1667.0,pathocyst_set
176,176,2020-08-05,44.0,19,0.2,▲,22.0,0.5,-26.0,4475.0,imperator_vandal_set
22,22,2020-08-05,103.6,97,1.8,▲,-6.0,1.8,20.0,2493.0,panthera_prime_set
