,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
311,2020-10-20,64.9,225,0.0,-,90.0,0.0,133.0,39462.0,arcane_energize
11,2020-10-20,38.7,66,0.0,-,-77.0,0.0,18.0,36960.0,ivara_prime_set
8,2020-10-20,48.0,157,0.1,▲,-13.0,0.2,60.0,35343.0,mesa_prime_set
24,2020-10-20,34.9,98,0.2,▲,-33.0,0.6,-1.0,32488.0,wukong_prime_set
312,2020-10-20,45.4,130,0.1,▲,30.0,0.2,51.0,25607.0,arcane_grace
30,2020-10-20,34.9,57,-0.3,▼,-29.0,-0.9,-4.0,24984.0,atlas_prime_set
18,2020-10-20,169.9,48,0.2,▲,53.0,0.1,-10.0,23847.0,saryn_prime_set
12,2020-10-20,69.2,54,0.5,▲,21.0,0.7,8.0,23740.0,chroma_prime_set
6,2020-10-20,38.6,35,0.3,▲,-19.0,0.8,-30.0,23583.0,equinox_prime_set
31,2020-10-20,73.4,73,-0.2,▼,-33.0,-0.3,-4.0,21218.0,inaros_prime_set
