,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
311,2020-10-20,64.9,225,0.0,-,90.0,0.0,133.0,39462.0,arcane_energize
8,2020-10-20,48.0,157,0.1,▲,-13.0,0.2,60.0,35343.0,mesa_prime_set
312,2020-10-20,45.4,130,0.1,▲,30.0,0.2,51.0,25607.0,arcane_grace
14,2020-10-20,72.3,61,-0.2,▼,6.0,-0.3,24.0,10486.0,frost_prime_set
17,2020-10-20,64.5,57,-0.9,▼,17.0,-1.4,21.0,19262.0,nova_prime_set
20,2020-10-20,99.0,40,-1.0,▼,33.0,-1.0,20.0,12722.0,valkyr_prime_set
411,2020-10-20,78.5,29,1.3,▲,30.0,1.7,20.0,3231.0,primed_pistol_gambit
50,2020-10-20,116.2,26,-2.8,▼,34.0,-2.4,19.0,5356.0,vectis_prime_set
11,2020-10-20,38.7,66,0.0,-,-77.0,0.0,18.0,36960.0,ivara_prime_set
4,2020-10-20,78.6,27,0.5,▲,14.0,0.6,14.0,944.0,carrier_prime_set
