,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-03-24,5.0,1,0.0,-,0.0,0.0
1,2020-03-26,5.0,1,0.0,-,0.0,0.0
2,2020-03-27,5.0,2,0.0,-,0.0,0.0
3,2020-03-28,5.0,3,0.0,-,0.0,0.0
4,2020-03-29,5.0,1,0.0,-,0.0,0.0
5,2020-03-30,5.3,3,0.3,▲,1.0,6.0
6,2020-04-02,5.1,1,-0.2,▼,0.0,-3.8
7,2020-04-03,5.5,1,0.4,▲,1.0,7.8
8,2020-04-04,5.8,2,0.3,▲,2.0,5.5
9,2020-04-05,5.6,2,-0.2,▼,1.0,-3.4
10,2020-04-06,5.3,1,-0.3,▼,0.0,-5.4
11,2020-04-08,5.5,2,0.2,▲,1.0,3.8
12,2020-04-09,5.3,2,-0.2,▼,0.0,-3.6
13,2020-04-10,5.0,1,-0.3,▼,-1.0,-5.7
14,2020-04-11,5.2,1,0.2,▲,0.0,4.0
15,2020-04-12,5.2,1,0.0,-,0.0,0.0
16,2020-04-13,4.8,2,-0.4,▼,-1.0,-7.7
17,2020-04-14,5.0,3,0.2,▲,0.0,4.2
18,2020-04-15,5.8,3,0.8,▲,1.0,16.0
19,2020-04-16,5.7,5,-0.1,▼,0.0,-1.7
20,2020-04-17,5.7,1,0.0,-,0.0,0.0
21,2020-04-18,6.6,2,0.9,▲,1.0,15.8
22,2020-04-19,6.2,1,-0.4,▼,0.0,-6.1
23,2020-04-21,5.4,1,-0.8,▼,-1.0,-12.9
24,2020-04-23,5.3,3,-0.1,▼,-2.0,-1.9
25,2020-04-24,5.2,3,-0.1,▼,-3.0,-1.9
26,2020-04-25,4.5,2,-0.7,▼,-4.0,-13.5
27,2020-04-26,4.5,2,0.0,-,-4.0,0.0
28,2020-04-27,5.5,1,1.0,▲,-3.0,22.2
29,2020-04-28,6.0,3,0.5,▲,-2.0,9.1
30,2020-04-29,6.0,4,0.0,-,-2.0,0.0
31,2020-04-30,6.5,3,0.5,▲,-1.0,8.3
32,2020-05-01,6.3,1,-0.2,▼,-2.0,-3.1
33,2020-05-02,5.2,5,-1.1,▼,-3.0,-17.5
34,2020-05-03,4.9,2,-0.3,▼,-4.0,-5.8
35,2020-05-04,4.6,2,-0.3,▼,-5.0,-6.1
36,2020-05-05,4.3,1,-0.3,▼,-6.0,-6.5
37,2020-05-06,4.5,3,0.2,▲,-5.0,4.7
38,2020-05-07,4.7,5,0.2,▲,-4.0,4.4
39,2020-05-08,4.8,4,0.1,▲,-3.0,2.1
40,2020-05-09,5.6,3,0.8,▲,-2.0,16.7
41,2020-05-10,5.8,4,0.2,▲,-1.0,3.6
42,2020-05-11,5.9,4,0.1,▲,0.0,1.7
43,2020-05-13,6.3,5,0.4,▲,1.0,6.8
44,2020-05-14,6.6,2,0.3,▲,2.0,4.8
45,2020-05-17,6.2,1,-0.4,▼,1.0,-6.1
46,2020-05-18,6.0,2,-0.2,▼,0.0,-3.2
47,2020-05-19,5.9,2,-0.1,▼,-1.0,-1.7
48,2020-05-22,5.3,2,-0.6,▼,-2.0,-10.2
49,2020-05-23,4.9,3,-0.4,▼,-3.0,-7.5
50,2020-05-24,5.2,2,0.3,▲,-2.0,6.1
51,2020-05-25,5.2,3,0.0,-,-2.0,0.0
52,2020-05-27,5.2,3,0.0,-,-2.0,0.0
53,2020-05-28,5.5,3,0.3,▲,-1.0,5.8
54,2020-05-29,5.5,1,0.0,-,-1.0,0.0
55,2020-05-30,5.4,3,-0.1,▼,-2.0,-1.8
56,2020-06-01,5.5,4,0.1,▲,-1.0,1.9
57,2020-06-02,5.5,1,0.0,-,-1.0,0.0
58,2020-06-03,5.3,2,-0.2,▼,-2.0,-3.6
59,2020-06-04,5.3,1,0.0,-,-2.0,0.0
60,2020-06-05,5.5,4,0.2,▲,-1.0,3.8
61,2020-06-06,5.6,3,0.1,▲,0.0,1.8
62,2020-06-07,5.7,3,0.1,▲,1.0,1.8
63,2020-06-08,6.1,3,0.4,▲,2.0,7.0
64,2020-06-09,6.3,1,0.2,▲,3.0,3.3
65,2020-06-12,5.8,2,-0.5,▼,2.0,-7.9
66,2020-06-13,5.4,1,-0.4,▼,1.0,-6.9
67,2020-06-14,5.3,1,-0.1,▼,0.0,-1.9
68,2020-06-16,4.9,1,-0.4,▼,-1.0,-7.5
69,2020-06-17,4.7,1,-0.2,▼,-2.0,-4.1
70,2020-06-18,4.8,1,0.1,▲,-1.0,2.1
71,2020-06-20,4.9,3,0.1,▲,0.0,2.1
72,2020-06-21,5.0,2,0.1,▲,1.0,2.0
73,2020-06-23,5.1,5,0.1,▲,2.0,2.0
74,2020-06-24,5.1,2,0.0,-,2.0,0.0
75,2020-06-26,5.5,1,0.4,▲,3.0,7.8
76,2020-06-27,5.7,2,0.2,▲,4.0,3.6
77,2020-06-28,5.4,3,-0.3,▼,3.0,-5.3
78,2020-06-29,5.5,4,0.1,▲,4.0,1.9
79,2020-06-30,5.5,1,0.0,-,4.0,0.0
80,2020-07-01,5.5,1,0.0,-,4.0,0.0
81,2020-07-03,5.4,1,-0.1,▼,3.0,-1.8
82,2020-07-06,5.5,3,0.1,▲,4.0,1.9
83,2020-07-07,5.3,1,-0.2,▼,3.0,-3.6
84,2020-07-08,5.3,1,0.0,-,3.0,0.0
85,2020-07-09,5.5,1,0.2,▲,4.0,3.8
86,2020-07-10,6.5,1,1.0,▲,5.0,18.2
87,2020-07-11,6.6,1,0.1,▲,6.0,1.5
88,2020-07-13,7.0,1,0.4,▲,7.0,6.1
89,2020-07-14,7.4,2,0.4,▲,8.0,5.7
90,2020-07-15,6.9,3,-0.5,▼,7.0,-6.8
91,2020-07-16,5.7,1,-1.2,▼,6.0,-17.4
92,2020-07-17,6.8,3,1.1,▲,7.0,19.3
93,2020-07-18,7.3,4,0.5,▲,8.0,7.4
94,2020-07-19,7.7,4,0.4,▲,9.0,5.5
95,2020-07-20,8.4,5,0.7,▲,10.0,9.1
96,2020-07-21,9.6,1,1.2,▲,11.0,14.3
97,2020-07-22,9.2,4,-0.4,▼,10.0,-4.2
98,2020-07-23,9.1,1,-0.1,▼,9.0,-1.1
99,2020-07-24,9.1,2,0.0,-,9.0,0.0
100,2020-07-26,9.1,4,0.0,-,9.0,0.0
101,2020-07-27,9.1,2,0.0,-,9.0,0.0
102,2020-07-28,9.1,2,0.0,-,9.0,0.0
103,2020-07-29,9.2,3,0.1,▲,10.0,1.1
104,2020-07-30,8.8,1,-0.4,▼,9.0,-4.3
105,2020-07-31,9.0,1,0.2,▲,10.0,2.3
106,2020-08-01,9.0,1,0.0,-,10.0,0.0
107,2020-08-02,8.7,1,-0.3,▼,9.0,-3.3
108,2020-08-03,8.5,6,-0.2,▼,8.0,-2.3
109,2020-08-04,9.0,3,0.5,▲,9.0,5.9
110,2020-08-05,8.6,2,-0.4,▼,8.0,-4.4
111,2020-08-06,8.1,6,-0.5,▼,7.0,-5.8
112,2020-08-07,8.3,3,0.2,▲,8.0,2.5
