,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
1,2020-07-09,68.3,63,0.2,▲,0.0,0.3,-52.0,178.0,titania_prime_set
231,2020-07-09,32.8,60,-0.1,▼,14.0,-0.3,-44.0,13413.0,arcane_grace
20,2020-07-09,38.1,78,-2.5,▼,-37.0,-6.2,-27.0,19255.0,wukong_prime_set
24,2020-07-09,91.5,49,0.2,▲,-36.0,0.2,-22.0,13363.0,nekros_prime_set
4,2020-07-09,37.7,74,0.3,▲,-21.0,0.8,-21.0,18718.0,mesa_prime_set
14,2020-07-09,150.7,60,0.5,▲,41.0,0.3,-18.0,14560.0,saryn_prime_set
12,2020-07-09,91.4,31,-0.6,▼,9.0,-0.7,-17.0,9294.0,hydroid_prime_set
7,2020-07-09,44.7,76,0.2,▲,-51.0,0.4,-16.0,24546.0,ivara_prime_set
21,2020-07-09,160.4,24,-1.5,▼,30.0,-0.9,-12.0,8038.0,vauban_prime_set
17,2020-07-09,138.5,18,-0.2,▼,27.0,-0.1,-11.0,6590.0,mag_prime_set
