,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
20,2020-07-10,34.9,103,-3.2,▼,-38.0,-8.4,25.0,19358.0,wukong_prime_set
94,2020-07-10,39.0,31,-1.9,▼,22.0,-4.6,-13.0,3871.0,imperator_vandal_set
47,2020-07-10,32.7,19,-1.4,▼,-8.0,-4.1,-2.0,4032.0,akjagara_prime_set
260,2020-07-10,42.7,24,-1.5,▼,4.0,-3.4,7.0,2310.0,hammer_shot
181,2020-07-10,45.3,18,-1.3,▼,-15.0,-2.8,-2.0,1916.0,health_conversion
82,2020-07-10,140.9,20,-3.8,▼,25.0,-2.6,8.0,2199.0,venka_prime_set
263,2020-07-10,46.0,18,-1.0,▼,-8.0,-2.1,7.0,2452.0,high_voltage
267,2020-07-10,97.3,10,-2.0,▼,27.0,-2.0,3.0,1342.0,primed_cryo_rounds
330,2020-07-10,118.9,11,-2.0,▼,8.0,-1.7,-2.0,984.0,primed_target_cracker
55,2020-07-10,63.0,11,-1.0,▼,1.0,-1.6,2.0,2024.0,hikou_prime_set
