,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-27,52.8,118,0.5,▲,-44.0,1.0,-20.0,19761.0,ivara_prime_set
3,2020-05-27,37.0,102,0.6,▲,-24.0,1.6,20.0,14268.0,mesa_prime_set
7,2020-05-27,34.9,92,0.5,▲,-15.0,1.5,37.0,11460.0,chroma_prime_set
13,2020-05-27,148.0,60,-0.6,▼,35.0,-0.4,-1.0,11291.0,saryn_prime_set
1,2020-05-27,34.7,86,-0.3,▼,-15.0,-0.9,12.0,11266.0,equinox_prime_set
23,2020-05-27,90.7,103,1.3,▲,-36.0,1.5,-37.0,10233.0,nekros_prime_set
5,2020-05-27,68.2,53,0.2,▲,28.0,0.3,1.0,9192.0,limbo_prime_set
14,2020-05-27,71.7,75,-0.5,▼,33.0,-0.7,-6.0,8817.0,mirage_prime_set
2,2020-05-27,158.9,44,-0.2,▼,12.0,-0.1,9.0,8640.0,rhino_prime_set
80,2020-05-27,31.5,61,0.2,▲,-21.0,0.6,-18.0,7939.0,shedu_set
