,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
135,135,2020-05-27,293.9,20,0.9,▲,25.0,0.3,-4.0,4162.0,loki_prime_set
135,135,2020-05-27,34.7,86,-0.3,▼,-15.0,-0.9,12.0,11266.0,equinox_prime_set
135,135,2020-05-27,158.9,44,-0.2,▼,12.0,-0.1,9.0,8640.0,rhino_prime_set
135,135,2020-05-27,37.0,102,0.6,▲,-24.0,1.6,20.0,14268.0,mesa_prime_set
135,135,2020-05-27,158.0,32,0.0,-,29.0,0.0,-5.0,5761.0,ember_prime_set
135,135,2020-05-27,68.2,53,0.2,▲,28.0,0.3,1.0,9192.0,limbo_prime_set
135,135,2020-05-27,52.8,118,0.5,▲,-44.0,1.0,-20.0,19761.0,ivara_prime_set
135,135,2020-05-27,34.9,92,0.5,▲,-15.0,1.5,37.0,11460.0,chroma_prime_set
135,135,2020-05-27,93.3,24,0.1,▲,14.0,0.1,-8.0,4165.0,nyx_prime_set
135,135,2020-05-27,173.9,35,1.4,▲,29.0,0.8,-2.0,4819.0,frost_prime_set
135,135,2020-05-27,77.7,60,1.0,▲,10.0,1.3,16.0,7301.0,trinity_prime_set
135,135,2020-05-27,92.8,54,0.4,▲,7.0,0.4,-8.0,7252.0,hydroid_prime_set
135,135,2020-05-27,108.8,112,-2.3,▼,35.0,-2.1,47.0,7616.0,nova_prime_set
135,135,2020-05-27,148.0,60,-0.6,▼,35.0,-0.4,-1.0,11291.0,saryn_prime_set
135,135,2020-05-27,71.7,75,-0.5,▼,33.0,-0.7,-6.0,8817.0,mirage_prime_set
135,135,2020-05-27,94.0,49,-0.2,▼,28.0,-0.2,0.0,6150.0,valkyr_prime_set
135,135,2020-05-27,122.2,34,-0.9,▼,12.0,-0.7,-20.0,5050.0,mag_prime_set
135,135,2020-05-27,116.1,39,0.5,▲,38.0,0.4,-9.0,6160.0,ash_prime_set
135,135,2020-05-27,60.3,45,1.0,▲,36.0,1.7,13.0,4910.0,zephyr_prime_set
135,135,2020-05-27,29.9,74,-3.5,▼,-41.0,-10.5,-37.0,14583.0,wukong_prime_set
135,135,2020-05-27,165.1,53,0.1,▲,34.0,0.1,6.0,6238.0,vauban_prime_set
135,135,2020-05-27,85.0,34,0.5,▲,14.0,0.6,4.0,4759.0,banshee_prime_set
