,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
31,2020-02-06,41.0,10,2.4,▲,1.0,6.2,-1.0,226.0,cernos_prime_set
19,2020-02-06,54.2,90,1.4,▲,-4.0,2.7,-5.0,2035.0,wukong_prime_set
3,2020-02-06,48.7,65,1.1,▲,-2.0,2.3,-16.0,1674.0,mesa_prime_set
68,2020-02-06,68.8,13,1.5,▲,12.0,2.2,4.0,419.0,kronen_prime_set
28,2020-02-06,49.8,13,1.0,▲,3.0,2.0,8.0,258.0,boltor_prime_set
20,2020-02-06,95.2,56,1.9,▲,-10.0,2.0,15.0,949.0,vauban_prime_set
17,2020-02-06,61.4,57,1.1,▲,-8.0,1.8,-18.0,1029.0,ash_prime_set
6,2020-02-06,110.0,153,1.8,▲,-10.0,1.7,-26.0,3266.0,ivara_prime_set
1,2020-02-06,47.7,65,0.6,▲,2.0,1.3,1.0,1423.0,equinox_prime_set
49,2020-02-06,31.8,18,0.4,▲,5.0,1.3,-13.0,288.0,ballistica_prime_set
