,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-02-06,110.0,153,1.8,▲,-10.0,1.7,-26.0,3266.0,ivara_prime_set
19,2020-02-06,54.2,90,1.4,▲,-4.0,2.7,-5.0,2035.0,wukong_prime_set
25,2020-02-06,49.5,81,0.4,▲,-4.0,0.8,1.0,1976.0,atlas_prime_set
3,2020-02-06,48.7,65,1.1,▲,-2.0,2.3,-16.0,1674.0,mesa_prime_set
13,2020-02-06,126.2,68,-0.1,▼,14.0,-0.1,2.0,1488.0,saryn_prime_set
1,2020-02-06,47.7,65,0.6,▲,2.0,1.3,1.0,1423.0,equinox_prime_set
7,2020-02-06,38.8,42,0.0,-,-7.0,0.0,-12.0,1224.0,chroma_prime_set
2,2020-02-06,153.0,35,1.5,▲,7.0,1.0,-29.0,1179.0,rhino_prime_set
5,2020-02-06,48.1,51,0.0,-,4.0,0.0,18.0,1144.0,limbo_prime_set
14,2020-02-06,58.9,55,0.2,▲,11.0,0.3,19.0,1081.0,mirage_prime_set
