,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
25,2020-04-15,35.0,82,0.2,▲,-18.0,0.6,-39.0,8789.0,atlas_prime_set
7,2020-04-15,32.2,109,-1.1,▼,-18.0,-3.3,-29.0,6877.0,chroma_prime_set
10,2020-04-15,111.1,62,0.5,▲,11.0,0.5,-25.0,4872.0,trinity_prime_set
17,2020-04-15,94.8,33,1.9,▲,20.0,2.0,-23.0,3995.0,ash_prime_set
272,2020-04-15,44.7,19,2.5,▲,4.0,5.9,-23.0,197.0,primed_cryo_rounds
18,2020-04-15,52.4,24,1.8,▲,28.0,3.6,-18.0,3179.0,zephyr_prime_set
14,2020-04-15,69.4,49,1.1,▲,29.0,1.6,-18.0,5522.0,mirage_prime_set
19,2020-04-15,39.8,121,0.3,▲,-26.0,0.8,-15.0,9590.0,wukong_prime_set
9,2020-04-15,170.5,39,1.5,▲,28.0,0.9,-15.0,3166.0,frost_prime_set
16,2020-04-15,120.9,42,1.9,▲,16.0,1.6,-13.0,3244.0,mag_prime_set
