,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,18,2020-08-01,144.5,42,-0.5,▼,65.0,-0.3,-9.0,9109.0,ash_prime_set
1,72,2020-08-01,169.7,53,-0.8,▼,58.0,-0.5,3.0,7118.0,kronen_prime_set
2,0,2020-08-01,346.7,12,0.5,▲,57.0,0.1,-13.0,5821.0,loki_prime_set
3,193,2020-08-01,59.7,116,-10.8,▼,49.0,-15.3,4.0,4695.0,primed_continuity
4,232,2020-08-01,42.7,99,0.1,▲,48.0,0.2,-43.0,24830.0,arcane_energize
5,392,2020-08-01,128.0,42,1.6,▲,41.0,1.3,-6.0,5581.0,weeping_wounds
6,83,2020-08-01,179.9,12,0.3,▲,41.0,0.2,1.0,2604.0,venka_prime_set
7,14,2020-08-01,151.8,94,-0.4,▼,39.0,-0.3,24.0,16461.0,saryn_prime_set
8,19,2020-08-01,59.9,40,0.7,▲,39.0,1.2,5.0,6863.0,zephyr_prime_set
9,74,2020-08-01,86.9,52,-0.7,▼,38.0,-0.8,26.0,6723.0,nikana_prime_set
