,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
378,2020-06-03,63.8,11,1.9,▲,7.0,3.1,-41.0,796.0,voltaic_strike
13,2020-06-03,149.8,78,0.8,▲,39.0,0.5,-31.0,11855.0,saryn_prime_set
379,2020-06-03,87.0,35,0.6,▲,13.0,0.7,-23.0,2057.0,weeping_wounds
412,2020-06-03,31.5,22,0.6,▲,5.0,1.9,-19.0,1068.0,tempo_royale
22,2020-06-03,45.0,30,-0.5,▼,-21.0,-1.1,-15.0,5965.0,oberon_prime_set
240,2020-06-03,44.4,32,1.4,▲,5.0,3.3,-15.0,2928.0,exodia_contagion
4,2020-06-03,165.0,31,1.2,▲,36.0,0.7,-14.0,6135.0,ember_prime_set
183,2020-06-03,89.8,20,1.0,▲,39.0,1.1,-13.0,2917.0,primed_continuity
24,2020-06-03,199.2,31,0.8,▲,32.0,0.4,-13.0,8000.0,volt_prime_set
384,2020-06-03,44.3,21,0.6,▲,0.0,1.4,-12.0,1351.0,bullet_dance
