,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-02-12,117.6,121,-0.8,▼,-8.0,-0.7,33.0,4016.0,ivara_prime_set
1,2020-02-12,48.2,82,-0.4,▼,1.0,-0.8,26.0,1763.0,equinox_prime_set
19,2020-02-12,59.4,101,-0.4,▼,0.0,-0.7,23.0,2619.0,wukong_prime_set
39,2020-02-12,49.2,51,1.4,▲,3.0,2.9,22.0,687.0,tigris_prime_set
22,2020-02-12,73.0,42,-1.0,▼,7.0,-1.4,21.0,796.0,oberon_prime_set
4,2020-02-12,143.6,39,-0.7,▼,9.0,-0.5,16.0,1012.0,ember_prime_set
7,2020-02-12,39.8,53,0.6,▲,-3.0,1.5,16.0,1544.0,chroma_prime_set
46,2020-02-12,64.3,20,0.0,-,-2.0,0.0,14.0,510.0,akstiletto_prime_set
37,2020-02-12,30.9,22,-0.8,▼,1.0,-2.5,14.0,328.0,sybaris_prime_set
18,2020-02-12,43.2,38,0.4,▲,12.0,0.9,13.0,781.0,zephyr_prime_set
