,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
71,2020-03-21,41.4,23,-1.9,▼,-3.0,-4.4,-12.0,1441.0,ninkondi_prime_set
58,2020-03-21,67.6,11,-2.9,▼,14.0,-4.1,0.0,474.0,ankyros_prime_set
78,2020-03-21,41.0,23,-1.7,▼,4.0,-4.0,6.0,1007.0,tipedo_prime_set
59,2020-03-21,40.8,21,-1.5,▼,18.0,-3.5,-2.0,1223.0,dakra_prime_set
28,2020-03-21,46.5,20,-1.5,▼,-1.0,-3.1,2.0,766.0,boltor_prime_set
77,2020-03-21,92.7,13,-2.9,▼,3.0,-3.0,-8.0,1010.0,tekko_prime_set
104,2020-03-21,32.1,12,-0.9,▼,-2.0,-2.7,-4.0,380.0,synoid_gammacor
80,2020-03-21,125.0,108,-3.1,▼,2.0,-2.4,42.0,2062.0,shedu_set
116,2020-03-21,41.8,33,-1.0,▼,11.0,-2.3,5.0,734.0,rakta_dark_dagger
3,2020-03-21,46.1,112,-1.1,▼,-8.0,-2.3,32.0,5303.0,mesa_prime_set
