,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
20,2020-12-13,59.2,37,3.1,▲,51.0,5.5,-19.0,21879.0,mirage_prime_set
249,2020-12-13,36.2,13,1.6,▲,-12.0,4.6,10.0,688.0,necramech_thrusters
385,2020-12-13,56.5,17,2.0,▲,10.0,3.7,0.0,2174.0,primed_charged_shell
78,2020-12-13,57.4,39,2.0,▲,-9.0,3.6,15.0,4840.0,glaive_prime_set
35,2020-12-13,38.1,13,1.2,▲,-6.0,3.3,0.0,2127.0,stropha_set
10,2020-12-13,67.0,46,1.9,▲,2.0,2.9,-13.0,16899.0,ember_prime_set
168,2020-12-13,32.0,18,0.9,▲,1.0,2.9,-19.0,9164.0,growing_power
458,2020-12-13,61.9,16,1.5,▲,78.0,2.5,6.0,4626.0,primed_fever_strike
71,2020-12-13,133.2,11,2.7,▲,72.0,2.1,2.0,2670.0,ankyros_prime_set
16,2020-12-13,54.9,42,1.0,▲,-6.0,1.9,16.0,20021.0,trinity_prime_set
