,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
410,2021-01-03,58.8,57,1.0,▲,15.0,1.7,39.0,2449.0,primed_charged_shell
25,2021-01-03,35.2,117,0.3,▲,-36.0,0.9,35.0,39456.0,wukong_prime_set
81,2021-01-03,185.3,51,-0.4,▼,81.0,-0.2,28.0,14389.0,kronen_prime_set
34,2021-01-03,59.3,78,-2.0,▼,-18.0,-3.3,28.0,6380.0,guandao_prime_set
15,2021-01-03,71.4,50,0.1,▲,-5.0,0.1,25.0,15081.0,frost_prime_set
11,2021-01-03,90.5,40,0.0,-,60.0,0.0,18.0,19685.0,limbo_prime_set
380,2021-01-03,78.9,24,-1.0,▼,82.0,-1.3,17.0,4083.0,primed_cryo_rounds
23,2021-01-03,139.5,41,-0.1,▼,59.0,-0.1,16.0,15192.0,ash_prime_set
29,2021-01-03,138.7,55,-0.2,▼,8.0,-0.1,16.0,24413.0,nekros_prime_set
19,2021-01-03,168.6,53,-0.1,▼,55.0,-0.1,16.0,28432.0,saryn_prime_set
