,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-04,91.3,101,-0.2,▼,-20.0,-0.2,-4.0,6539.0,ivara_prime_set
19,2020-03-04,59.2,85,-0.1,▼,-1.0,-0.2,32.0,4549.0,wukong_prime_set
25,2020-03-04,48.9,65,0.0,-,-4.0,0.0,10.0,4220.0,atlas_prime_set
3,2020-03-04,49.0,66,0.0,-,-4.0,0.0,0.0,3810.0,mesa_prime_set
13,2020-03-04,134.2,61,1.7,▲,21.0,1.3,1.0,3474.0,saryn_prime_set
1,2020-03-04,47.4,60,0.4,▲,2.0,0.9,21.0,3206.0,equinox_prime_set
7,2020-03-04,40.0,48,-1.0,▼,-1.0,-2.4,4.0,3097.0,chroma_prime_set
2,2020-03-04,149.6,61,0.5,▲,8.0,0.3,13.0,2690.0,rhino_prime_set
23,2020-03-04,100.1,39,-0.1,▼,-19.0,-0.1,-2.0,2644.0,nekros_prime_set
14,2020-03-04,67.3,48,0.5,▲,22.0,0.7,-5.0,2598.0,mirage_prime_set
