,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
19,2020-03-04,59.2,85,-0.1,▼,-1.0,-0.2,32.0,4549.0,wukong_prime_set
8,2020-03-04,88.1,41,1.1,▲,12.0,1.3,30.0,1245.0,nyx_prime_set
1,2020-03-04,47.4,60,0.4,▲,2.0,0.9,21.0,3206.0,equinox_prime_set
15,2020-03-04,88.3,49,-0.9,▼,15.0,-1.0,18.0,1794.0,valkyr_prime_set
21,2020-03-04,86.2,35,2.4,▲,13.0,2.9,17.0,1479.0,banshee_prime_set
22,2020-03-04,61.4,37,0.0,-,1.0,0.0,16.0,1573.0,oberon_prime_set
11,2020-03-04,95.3,53,-0.9,▼,9.0,-0.9,15.0,2179.0,hydroid_prime_set
2,2020-03-04,149.6,61,0.5,▲,8.0,0.3,13.0,2690.0,rhino_prime_set
39,2020-03-04,52.1,27,1.3,▲,8.0,2.6,11.0,1142.0,tigris_prime_set
0,2020-03-04,266.5,26,-1.9,▼,8.0,-0.7,11.0,1223.0,loki_prime_set
