,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-04,91.3,101,-0.2,▼,-20.0,-0.2,-4.0,6539.0,ivara_prime_set
23,2020-03-04,100.1,39,-0.1,▼,-19.0,-0.1,-2.0,2644.0,nekros_prime_set
26,2020-03-04,88.9,22,1.8,▲,-16.0,2.1,-12.0,2158.0,baza_prime_set
46,2020-03-04,130.5,28,-1.5,▼,-11.0,-1.1,9.0,1575.0,aksomati_prime_set
25,2020-03-04,48.9,65,0.0,-,-4.0,0.0,10.0,4220.0,atlas_prime_set
20,2020-03-04,114.7,29,0.9,▲,-4.0,0.8,-12.0,2066.0,vauban_prime_set
3,2020-03-04,49.0,66,0.0,-,-4.0,0.0,0.0,3810.0,mesa_prime_set
40,2020-03-04,73.9,20,0.9,▲,-3.0,1.2,8.0,1168.0,vectis_prime_set
17,2020-03-04,72.9,27,1.5,▲,-2.0,2.1,-6.0,2144.0,ash_prime_set
76,2020-03-04,45.7,13,0.5,▲,-1.0,1.1,-4.0,974.0,silva_and_aegis_prime_set
