,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,0,2020-08-19,352.1,36,1.0,▲,63.0,0.3,2.0,6446.0,loki_prime_set
1,252,2020-08-19,37.5,62,1.5,▲,59.0,4.2,0.0,5743.0,primed_continuity
2,18,2020-08-19,139.1,55,0.0,-,56.0,0.0,8.0,10109.0,ash_prime_set
3,291,2020-08-19,44.5,209,-0.4,▼,53.0,-0.9,19.0,28535.0,arcane_energize
4,72,2020-08-19,157.2,55,0.2,▲,47.0,0.1,-15.0,8280.0,kronen_prime_set
5,253,2020-08-19,53.5,44,2.5,▲,46.0,4.9,12.0,3874.0,primed_flow
6,74,2020-08-19,89.2,38,-0.1,▼,40.0,-0.1,5.0,7503.0,nikana_prime_set
7,459,2020-08-19,124.4,72,1.0,▲,39.0,0.8,-2.0,7031.0,weeping_wounds
8,19,2020-08-19,60.0,36,0.0,-,37.0,0.0,14.0,7719.0,zephyr_prime_set
9,15,2020-08-19,70.5,83,0.0,-,37.0,0.0,18.0,14311.0,mirage_prime_set
